g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-593.809,-917.621,-846.636
-235.822,-1568.67,1112.65
369.163,-1099.54,-672.838
696.554,-55.889,2132.64
-418.527,-1043.43,284.433
-2402.72,-146.062,486.28
820.716,637.247,1308.96
38.9523,333.431,-481.36
301.234,-997.296,-98.2943
704.087,613.116,37.4685
764.538,145.916,-348.384
-592.09,-419.677,405.625
-60.5671,57.6267,444.809
116.615,-494.198,-424.986
-37.6414,302.293,184.154
-833.496,985.037,143.347
56.9947,149.457,-107.227
-540.423,-69.176,-312.702
451.617,227.741,510.881
501.603,47.4094,558.263
738.217,-587.547,1539.53
-228.626,-3.11084,707.388
-1300.24,-152.279,-512.79
-1040.18,968.75,994.324
299.82,1142.28,-568.541
-896.946,-222.086,231.981
-1038.32,2507.9,478.701
2000.53,-748.835,601.08
197.571,-3497.5,947.853
184.112,-148.584,198.19
2042.55,-1329.35,171.203
-345.184,-1010.51,-368.78
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-489.838,384.228,-117.132
838.62,903.654,680.025
-1289.96,-115.14,-877.715
1036.25,-1356.29,274.416
-228.724,-1328.49,-255.012
-75.6315,-41.2432,863.625
68.0049,-801.398,308.799
-337.07,201.693,693.883
-166.904,38.8442,779.7
17.8499,-63.7635,-372.912
-504.454,268.498,44.8859
-14.0698,11.5114,-198.7
-654.2,-405.077,492.782
-673.589,350.454,-240.511
410.044,28.5792,-462.967
89.9959,313.379,-669.029
-296.334,30.2177,1175.16
967.102,618.96,513.667
22.4638,583.262,268.015
-722.639,-680.579,403.207
392.603,445.915,-564.005
-1229.05,2042.11,226.715
-597.839,430.775,1220.84
-991.217,2048.18,1326.36
-278.344,3343.06,-497.455
-1866.82,-12.8116,781.432
-495.526,1008.88,-1624.82
439.35,-683.629,123.677
244.709,890.625,-43.2872
938.6,109.913,-842.16
-474.14,-1799.28,-148.722
-632.745,277.821,928.671
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
