g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
562.14,425.943,524.455
225.833,239.443,-103.401
-230.066,-45.5091,-42.9961
-1455.38,1182.64,1638.02
468.135,203.172,453.175
590.182,-477.122,-212.734
1485.38,92.8233,44.1422
238.602,689.685,563.973
870.281,-383.267,458.237
-34.9725,-134.197,240.643
-60.4916,104.1,323.8
-8.34038,564.725,-635.28
-367.575,-460.802,-78.1777
-439.444,66.6056,799.038
597.634,186.961,-22.5175
62.4232,-998.567,960.442
8.37047,-878.742,714.267
-424.617,782.092,224.756
101.203,40.5172,416.75
-235.65,-791.419,910.373
-629.21,-471.864,2143.64
412.669,-898.639,162.938
223.894,-93.2034,1755.04
-1016.06,341.384,-625.402
320.58,1216.16,1307.69
-351.129,-1080.47,-2271.82
-1516.59,-506.17,250.997
1293.82,117.993,598.018
-3208.58,-1155.36,2051.56
-1515.9,1844.98,-1061.13
1487.14,-358.866,1996.76
2274.19,3279.21,-207.963
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
184.559,-961.243,1266.61
-68.2109,883.377,182.522
-240.048,342.208,9.9865
1065.75,419.553,-852.012
1762.09,1664.99,-2031.98
905.456,-1363.81,-816.508
-50.1112,-636.011,403.703
-48.9846,553.647,-225.006
166.127,-747.591,-477.577
-273.143,419.133,44.3185
-279.446,-223.31,243.998
434.092,54.9866,-229.288
1227.46,656.98,939.441
-948.744,705.264,-174.667
-66.0396,-146.599,333.133
-319.477,198.907,502.341
-1090.12,-307.59,252.682
-506.545,355.905,-447.685
-339.806,1589.87,603.853
-1133.39,286.221,-1913.41
809.503,1336.53,44.6143
-59.4057,104.579,345.746
599.537,-366.062,-50.2328
113.667,-970.338,271.016
-1191.61,141.173,95.2496
551.078,849.446,-1558.51
-787.281,603.599,260.19
1879.32,-40.8356,600.434
4170.76,3495.34,-1943.7
-167.948,-493.936,825.831
-1252.75,2295.64,1495.34
-986.101,-1045.99,-435.079
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
