g_x,g_y,g_z
0.688346,0.348197,0.602791
1.48186,0.667989,1.05595
2.04716,0.75422,0.92958
2.21706,0.614054,0.353969
1.71892,0.420795,-0.170131
0.773921,0.189091,-0.211416
1.7855,1.14512,1.41379
3.87005,2.1953,2.52743
5.34513,2.33913,2.23784
5.54235,2.08096,1.0189
4.2184,1.44552,-0.267004
1.82642,0.610505,-0.405027
2.6735,2.09373,1.9274
6.17289,3.93344,3.7408
8.75633,3.87385,3.35003
8.11828,4.0082,1.94739
5.65224,2.84699,0.254528
2.49321,1.13499,-0.336703
2.63654,2.29313,1.88073
6.20554,4.57958,3.9841
9.07223,5.05132,4.28102
8.13772,4.73494,2.48929
5.5557,3.40179,0.704344
2.50431,1.37482,-0.223341
1.8247,1.72228,1.23248
4.28076,3.76807,2.54292
5.96781,4.92658,2.9312
5.80233,4.56343,2.02051
3.86408,3.0463,0.807629
1.62563,1.23546,0.0888906
0.752219,0.786132,0.483104
1.72523,1.81303,0.970277
2.36703,2.53087,1.14979
2.38721,2.43656,0.87662
1.61076,1.58888,0.450621
0.646612,0.635615,0.11831
1.45347,0.593664,1.52874
3.10099,1.00089,2.77152
4.10829,1.0073,2.34585
4.29672,0.92623,0.768941
3.30047,0.682257,-0.547056
1.53722,0.336147,-0.568936
3.84561,2.33901,3.59612
8.56293,4.77234,6.99233
10.646,5.21963,6.34565
11.8862,3.81766,2.15863
8.79101,2.72343,-1.36835
3.84527,1.19483,-1.26183
5.90146,4.75232,4.88277
14.2016,10.9169,10.2305
17.3616,11.3256,10.6868
18.4088,9.4182,4.08637
12.9752,6.51975,-0.796661
5.39853,2.43189,-1.22783
5.78214,5.42678,4.60445
13.9117,12.4295,10.0423
19.8439,14.9577,12.1658
18.5398,12.8656,4.86824
12.0197,8.54615,0.858011
5.16339,3.23204,-0.528493
3.80866,4.01688,3.01984
8.94691,9.38977,6.1277
12.5106,13.2133,6.86462
11.9493,12.6087,4.13915
7.54609,7.83475,1.39488
3.00557,3.00335,0.0111052
1.50554,1.80201,1.19509
3.40004,4.25889,2.27211
4.57698,6.27808,2.37804
4.42397,6.07602,1.76817
2.92246,4.10313,0.860295
1.12389,1.60948,0.155606
1.77255,0.511709,2.2868
3.76307,0.561457,4.2264
4.59949,0.292726,3.45943
4.29866,0.625478,1.02117
3.39949,0.548258,-0.807832
1.6896,0.317168,-0.788227
4.55074,2.42874,5.42348
10.4555,4.8081,11.5473
12.983,6.10433,11.1228
12.3906,4.34532,2.15627
9.84684,2.73884,-2.85897
