g_x,g_y,g_z
1.48755,0.752468,1.30266
3.20236,1.44355,2.28194
4.424,1.6299,2.00886
4.79116,1.327,0.764943
3.71466,0.909357,-0.367659
1.67248,0.408635,-0.456878
3.85853,2.47466,3.05527
8.36335,4.74414,5.46188
11.5511,5.05496,4.83607
11.9773,4.49704,2.20189
9.11615,3.12382,-0.577007
3.94697,1.31933,-0.875282
5.77756,4.52464,4.1652
13.3399,8.50034,8.08403
18.9228,8.37157,7.23956
17.544,8.6619,4.20838
12.2147,6.15247,0.550045
5.38794,2.45275,-0.727631
5.69768,4.95555,4.06435
13.4104,9.89666,8.60982
19.6055,10.9161,9.25147
17.586,10.2324,5.37946
12.0061,7.35143,1.52212
5.41192,2.97104,-0.482649
3.94326,3.72193,2.66343
9.2509,8.14295,5.49535
12.8967,10.6465,6.33444
12.5391,9.86177,4.36641
8.35043,6.58318,1.74532
3.51305,2.66988,0.192096
1.62558,1.69886,1.04401
3.72829,3.91804,2.09681
5.11526,5.46931,2.48474
5.15886,5.26551,1.89441
3.48092,3.43364,0.973812
1.39736,1.37359,0.255673
3.14101,1.28293,3.30367
6.70138,2.16296,5.98938
8.8782,2.17681,5.06949
9.2854,2.00162,1.66171
7.13246,1.47439,-1.18221
3.32201,0.726429,-1.2295
8.31052,5.05471,7.77138
18.5049,10.3132,15.1107
23.0064,11.2798,13.7132
25.6867,8.25014,4.66488
18.9977,5.88545,-2.95705
8.30978,2.58208,-2.72687
12.7533,10.27,10.5519
30.6902,23.592,22.1085
37.5191,24.4752,23.0947
39.7823,20.3531,8.83081
28.04,14.0895,-1.72162
11.6665,5.25541,-2.6534
12.4954,11.7275,9.95041
30.0638,26.8607,21.7019
42.8834,32.3242,26.2908
40.0653,27.8031,10.5205
25.9752,18.4686,1.8542
11.1583,6.98458,-1.1421
8.23069,8.68064,6.52601
19.3347,20.2917,13.2422
27.0359,28.5544,14.8347
25.823,27.248,8.94488
16.3074,16.9312,3.01441
6.49516,6.49036,0.0239988
3.25354,3.89423,2.58265
7.34764,9.20365,4.91012
9.89105,13.5672,5.13904
9.56038,13.1305,3.8211
6.31557,8.86704,1.85913
2.42877,3.47817,0.336271
3.83056,1.10583,4.94187
8.13216,1.21333,9.13344
9.9397,0.632593,7.47597
9.28958,1.35169,2.2068
7.34644,1.18481,-1.74576
3.6513,0.685415,-1.70339
9.83434,5.24861,11.7204
22.5948,10.3905,24.9542
28.0567,13.1917,24.0368
26.7766,9.39043,4.6598
21.2794,5.91875,-6.17836
9.51356,2.95589,-4.1176
14.8313,12.2823,15.7988
36.4975,34.4208,36.3058
49.9019,54.736,46.7758
49.4381,22.9291,7.36497
37.5231,15.5771,-7.84236
13.5778,6.57438,-4.70052
15.1262,15.4053,15.2357
38.9691,40.4682,32.1643
57.5753,59.3201,39.3569
53.1827,51.5644,12.4945
29.7828,28.3147,0.160925
10.8025,10.0534,-2.25269
9.5677,11.7465,10.0777
22.3267,28.5504,20.2734
30.587,41.4636,20.8657
29.6611,42.1899,10.053
15.9665,25.6956,1.97499
5.78365,9.92627,-0.640574
3.62736,5.13274,4.03063
7.67924,12.3725,7.49043
9.74614,18.8351,6.5313
8.7962,18.8197,4.43588
5.07775,13.6827,1.47072
1.96803,5.36593,-0.00516255
3.15082,0.764628,4.93374
6.65407,0.752938,9.49986
7.87166,-0.197806,8.00185
6.16933,-0.924434,2.80721
5.36244,0.0259672,-0.790024
2.73242,0.446375,-1.15456
7.46774,3.82299,11.4389
17.2755,7.41127,24.2482
25.6124,12.776,25.3766
15.806,6.5515,7.41121
13.4225,5.20997,-2.38314
6.32339,2.73767,-2.99252
10.7474,9.39724,15.849
27.0776,26.4562,35.8455
47.7217,50.1441,45.4608
36.1362,25.6279,23.9883
20.3979,17.6252,-1.87807
7.82005,6.9995,-4.32955
10.7744,12.7484,15.7886
24.0364,32.0027,33.3419
21.463,48.4141,32.8631
25.5268,47.5776,17.9962
15.8122,30.634,1.12775
6.18188,11.3457,-2.17854
6.53385,10.5812,11.4085
13.0874,25.6335,22.6217
13.9655,37.1828,19.5108
6.76076,40.4076,11.1833
3.37387,28.4298,0.443691
2.19095,10.992,-1.26314
2.37517,4.84643,4.46625
4.59942,11.6848,8.16641
4.76223,17.0778,7.09322
2.00989,18.5334,4.54651
0.409136,13.6947,0.951628
0.268136,5.64395,-0.219507
1.82493,0.562154,3.31937
3.9221,0.846149,6.79796
4.97934,0.225806,7.24282
4.51142,-0.59639,4.27478
3.12956,-0.0242331,0.915521
1.39473,0.287228,-0.297889
3.75623,2.36193,7.61901
8.62185,4.81524,15.8322
12.0651,5.5432,18.3114
10.0837,2.91442,11.898
6.26383,3.68934,2.49331
2.69668,2.13895,-0.783251
4.19656,5.37385,10.7235
