g_x,g_y,g_z
-4.30176e-08,-2.17603e-08,-3.76709e-08
-9.26075e-08,-4.17455e-08,-6.59905e-08
-1.27936e-07,-4.71344e-08,-5.80934e-08
-1.38553e-07,-3.83748e-08,-2.2121e-08
-1.07423e-07,-2.62973e-08,1.06322e-08
-4.83656e-08,-1.18171e-08,1.32123e-08
-1.11583e-07,-7.15637e-08,-8.83538e-08
-2.41856e-07,-1.37194e-07,-1.5795e-07
-3.3404e-07,-1.46182e-07,-1.39852e-07
-3.46365e-07,-1.30048e-07,-6.36756e-08
-2.63626e-07,-9.03363e-08,1.66862e-08
-1.14141e-07,-3.8153e-08,2.53119e-08
-1.67079e-07,-1.30846e-07,-1.20452e-07
-3.8577e-07,-2.45817e-07,-2.33778e-07
-5.4722e-07,-2.42093e-07,-2.09357e-07
-5.07346e-07,-2.5049e-07,-1.217e-07
-3.53233e-07,-1.7792e-07,-1.59065e-08
-1.55811e-07,-7.093e-08,2.1042e-08
-1.64769e-07,-1.43307e-07,-1.17535e-07
-3.8781e-07,-2.86197e-07,-2.48983e-07
-5.66962e-07,-3.15678e-07,-2.67539e-07
-5.0856e-07,-2.95906e-07,-1.55566e-07
-3.47199e-07,-2.12592e-07,-4.40174e-08
-1.56505e-07,-8.5918e-08,1.39575e-08
-1.14033e-07,-1.07633e-07,-7.70226e-08
-2.67523e-07,-2.35482e-07,-1.58917e-07
-3.72953e-07,-3.07882e-07,-1.83183e-07
-3.62612e-07,-2.85188e-07,-1.2627e-07
-2.41482e-07,-1.90376e-07,-5.04721e-08
-1.01592e-07,-7.7209e-08,-5.55515e-09
-4.70093e-08,-4.91287e-08,-3.01912e-08
-1.07817e-07,-1.13304e-07,-6.06367e-08
-1.47926e-07,-1.58165e-07,-7.18551e-08
-1.49187e-07,-1.52271e-07,-5.47837e-08
-1.00663e-07,-9.92958e-08,-2.81612e-08
-4.04095e-08,-3.97222e-08,-7.39368e-09
-9.08333e-08,-3.71006e-08,-9.55373e-08
-1.93794e-07,-6.25495e-08,-1.73204e-07
-2.56745e-07,-6.29501e-08,-1.46602e-07
-2.6852e-07,-5.7884e-08,-4.80544e-08
-2.0626e-07,-4.26371e-08,3.41878e-08
-9.60676e-08,-2.10073e-08,3.55552e-08
-2.40328e-07,-1.46175e-07,-2.24737e-07
-5.35134e-07,-2.98244e-07,-4.3698e-07
-6.65311e-07,-3.26196e-07,-3.96566e-07
-7.42821e-07,-2.38582e-07,-1.34902e-07
-5.49387e-07,-1.70199e-07,8.55137e-08
-2.40307e-07,-7.467e-08,7.8857e-08
-3.68807e-07,-2.96993e-07,-3.05145e-07
-8.87517e-07,-6.82246e-07,-6.39346e-07
-1.085e-06,-7.07786e-07,-6.67864e-07
-1.15045e-06,-5.88583e-07,-2.55374e-07
-8.10877e-07,-4.07447e-07,4.97867e-08
-3.37377e-07,-1.51979e-07,7.67324e-08
-3.6135e-07,-3.39142e-07,-2.87751e-07
-8.69401e-07,-7.76773e-07,-6.27587e-07
-1.24013e-06,-9.3477e-07,-7.60293e-07
-1.15863e-06,-8.04024e-07,-3.04237e-07
-7.51164e-07,-5.34085e-07,-5.36207e-08
-3.22682e-07,-2.01984e-07,3.30278e-08
-2.38019e-07,-2.51032e-07,-1.88723e-07
-5.5913e-07,-5.86806e-07,-3.82946e-07
-7.81839e-07,-8.25752e-07,-4.28999e-07
-7.46764e-07,-7.87973e-07,-2.58673e-07
-4.71587e-07,-4.89626e-07,-8.71722e-08
-1.87831e-07,-1.87692e-07,-6.94011e-10
-9.40877e-08,-1.12615e-07,-7.46864e-08
-2.12483e-07,-2.66156e-07,-1.41993e-07
-2.86035e-07,-3.92344e-07,-1.48613e-07
-2.76472e-07,-3.79716e-07,-1.10501e-07
-1.82637e-07,-2.56422e-07,-5.37634e-08
-7.02365e-08,-1.00583e-07,-9.72448e-09
-1.10774e-07,-3.19789e-08,-1.42912e-07
-2.3517e-07,-3.50878e-08,-2.64126e-07
-2.87442e-07,-1.82937e-08,-2.16194e-07
-2.68641e-07,-3.90888e-08,-6.38175e-08
-2.12448e-07,-3.42629e-08,5.04848e-08
-1.0559e-07,-1.98212e-08,4.92596e-08
-2.84395e-07,-1.51782e-07,-3.38936e-07
-6.5341e-07,-3.00478e-07,-7.21638e-07
-8.1136e-07,-3.81486e-07,-6.95108e-07
-7.74339e-07,-2.71557e-07,-1.34755e-07
-6.1537e-07,-1.71162e-07,1.78669e-07
-2.75118e-07,-8.54799e-08,1.19075e-07
-4.28901e-07,-3.55187e-07,-4.56879e-07
-1.05545e-06,-9.95399e-07,-1.04991e-06
-1.44309e-06,-1.58289e-06,-1.35269e-06
-1.42968e-06,-6.63075e-07,-2.12984e-07
-1.08511e-06,-4.50468e-07,2.2679e-07
-3.92652e-07,-1.90122e-07,1.35932e-07
-4.37428e-07,-4.45499e-07,-4.40595e-07
-1.12693e-06,-1.17028e-06,-9.30145e-07
-1.66499e-06,-1.71545e-06,-1.13814e-06
-1.53797e-06,-1.49117e-06,-3.61322e-07
-8.61274e-07,-8.18821e-07,-4.65372e-09
-3.12393e-07,-2.90729e-07,6.51446e-08
-2.76684e-07,-3.39691e-07,-2.91433e-07
-6.45656e-07,-8.25637e-07,-5.86276e-07
-8.84533e-07,-1.19907e-06,-6.03407e-07
-8.57756e-07,-1.22007e-06,-2.90718e-07
-4.61727e-07,-7.4308e-07,-5.71138e-08
-1.67255e-07,-2.87053e-07,1.85245e-08
-1.04898e-07,-1.48431e-07,-1.1656e-07
-2.22072e-07,-3.57794e-07,-2.16612e-07
-2.81844e-07,-5.44685e-07,-1.88876e-07
-2.54373e-07,-5.44237e-07,-1.28279e-07
-1.46841e-07,-3.95685e-07,-4.2531e-08
-5.69125e-08,-1.55175e-07,1.49293e-10
-9.11172e-08,-2.21119e-08,-1.42677e-07
-1.92426e-07,-2.17739e-08,-2.74722e-07
-2.27637e-07,5.72025e-09,-2.31402e-07
-1.78408e-07,2.67333e-08,-8.11804e-08
-1.55074e-07,-7.50932e-10,2.28463e-08
-7.90177e-08,-1.29085e-08,3.33881e-08
-2.15956e-07,-1.10555e-07,-3.30797e-07
-4.99582e-07,-2.14323e-07,-7.01224e-07
