g_x,g_y,g_z
1.59961,0.809157,1.4008
3.44361,1.55231,2.45386
4.75729,1.75269,2.1602
5.15211,1.42697,0.822571
3.99451,0.977865,-0.395358
1.79848,0.43942,-0.491298
4.14922,2.6611,3.28544
8.99342,5.10155,5.87336
12.4213,5.43579,5.2004
12.8796,4.83583,2.36778
9.80293,3.35916,-0.620477
4.24432,1.41872,-0.941223
6.21282,4.86552,4.47899
14.3449,9.14073,8.69306
20.3484,9.00225,7.78496
18.8657,9.31446,4.52543
13.135,6.61598,0.591484
5.79385,2.63753,-0.782448
6.12692,5.32889,4.37054
14.4207,10.6422,9.25845
21.0825,11.7385,9.94844
18.9108,11.0033,5.78473
12.9106,7.90526,1.63679
5.81963,3.19486,-0.51901
4.24034,4.00233,2.86409
9.94783,8.75642,5.90935
13.8683,11.4486,6.81166
13.4837,10.6047,4.69536
8.97953,7.07914,1.87681
3.77771,2.87102,0.206568
1.74804,1.82685,1.12266
4.00917,4.21322,2.25478
5.50063,5.88135,2.67193
5.54751,5.66219,2.03713
3.74316,3.69232,1.04718
1.50263,1.47707,0.274934
3.37764,1.37959,3.55256
7.20624,2.32591,6.4406
9.54706,2.3408,5.45141
9.98493,2.15242,1.7869
7.6698,1.58546,-1.27128
3.57228,0.781156,-1.32212
8.93661,5.43552,8.35685
19.899,11.0902,16.2491
24.7396,12.1296,14.7463
27.6218,8.87168,5.01632
20.429,6.32884,-3.17983
8.93582,2.77661,-2.9323
13.7141,11.0437,11.3468
33.0024,25.3693,23.7741
40.3457,26.3191,24.8345
42.7794,21.8865,9.4961
30.1525,15.1509,-1.85132
12.5454,5.65134,-2.8533
13.4368,12.611,10.7
32.3287,28.8843,23.3368
46.1141,34.7594,28.2715
43.0837,29.8977,11.313
27.9321,19.86,1.99389
11.9989,7.51077,-1.22814
8.85076,9.33462,7.01766
20.7913,21.8204,14.2399
29.0727,30.7056,15.9524
27.7685,29.3008,9.61876
17.536,18.2068,3.2415
6.98449,6.97933,0.0258068
3.49865,4.18761,2.77722
7.90118,9.89703,5.28003
10.6362,14.5893,5.5262
10.2806,14.1198,4.10897
6.79137,9.53505,1.99919
2.61175,3.7402,0.361605
4.11915,1.18913,5.31417
8.74481,1.30474,9.82152
10.6885,0.68025,8.03919
9.98943,1.45352,2.37306
7.8999,1.27407,-1.87728
3.92638,0.737052,-1.83172
10.5752,5.64402,12.6033
24.2971,11.1733,26.8341
30.1705,14.1856,25.8476
28.7938,10.0979,5.01086
22.8826,6.36465,-6.64382
10.2303,3.17857,-4.42781
15.9487,13.2076,16.9891
39.2471,37.014,39.041
53.6614,58.8597,50.2998
53.1626,24.6565,7.91983
40.3499,16.7507,-8.43318
14.6008,7.06968,-5.05464
16.2658,16.5659,16.3836
41.905,43.5169,34.5875
61.9128,63.7891,42.3219
57.1893,55.4491,13.4358
32.0265,30.4479,0.173049
11.6163,10.8108,-2.42241
10.2885,12.6314,10.8369
24.0088,30.7013,21.8007
32.8914,44.5873,22.4377
31.8957,45.3683,10.8104
17.1693,27.6314,2.12378
6.21938,10.6741,-0.688832
3.90064,5.51943,4.33429
8.25777,13.3046,8.05473
10.4804,20.2541,7.02335
9.45888,20.2375,4.77006
5.46029,14.7136,1.58152
2.11629,5.77018,-0.00555148
3.3882,0.822232,5.30543
7.15536,0.809662,10.2155
8.46468,-0.212708,8.60469
6.6341,-0.994078,3.0187
5.76643,0.0279235,-0.849542
2.93828,0.480004,-1.24154
8.03034,4.111,12.3007
18.577,7.96961,26.075
27.5419,13.7385,27.2884
16.9967,7.04507,7.96955
14.4337,5.60248,-2.56268
6.79978,2.94391,-3.21796
11.557,10.1052,17.043
29.1175,28.4493,38.546
51.3169,53.9218,48.8857
38.8586,27.5586,25.7956
21.9347,18.953,-2.01956
8.40918,7.52682,-4.65572
11.5861,13.7089,16.9781
25.8472,34.4137,35.8538
23.0799,52.0615,35.339
27.4499,51.1619,19.352
17.0035,32.9418,1.21271
6.6476,12.2005,-2.34267
7.02609,11.3784,12.268
14.0734,27.5646,24.3259
15.0176,39.984,20.9807
7.2701,43.4518,12.0259
3.62805,30.5716,0.477118
2.35601,11.8201,-1.3583
2.55411,5.21155,4.80273
4.94593,12.5651,8.78164
5.121,18.3644,7.6276
2.16131,19.9297,4.88903
0.439959,14.7264,1.02332
0.288337,6.06914,-0.236044
1.96242,0.604505,3.56944
4.21758,0.909896,7.3101
5.35447,0.242817,7.78847
4.85129,-0.64132,4.59682
3.36533,-0.0260588,0.984493
1.4998,0.308867,-0.320331
4.03921,2.53987,8.193
9.2714,5.178,17.0249
12.974,5.96081,19.6909
10.8434,3.13398,12.7944
6.73572,3.96728,2.68115
2.89984,2.3001,-0.842259
4.51272,5.7787,11.5313
8.91205,12.9832,24.0546
12.3821,17.3159,24.2188
9.57239,16.9469,17.6436
5.71773,12.8234,3.57
2.75959,5.76915,-1.2582
3.05541,7.89672,10.9792
-0.663373,18.7075,21.211
-10.8301,29.2636,19.2115
-8.23252,30.2792,12.3989
-0.0428571,21.1093,1.9621
1.5238,8.74698,-1.13616
1.71537,6.74449,7.95405
-0.512123,16.3081,15.634
-7.00167,25.7473,15.4649
-6.85911,30.0908,8.01622
