g_x,g_y,g_z
0.436871,0.220989,0.382572
0.940487,0.423951,0.670175
1.29927,0.478679,0.589974
1.4071,0.389721,0.224653
1.09094,0.267065,-0.107976
0.491183,0.12001,-0.134179
1.1332,0.726774,0.897289
2.4562,1.39329,1.60408
3.39239,1.48457,1.42028
3.51755,1.32072,0.646665
2.67728,0.917422,-0.169459
1.15917,0.387468,-0.257058
1.69679,1.32882,1.22326
3.91773,2.49643,2.37417
5.55736,2.45861,2.12616
5.15241,2.54388,1.23594
3.5873,1.80689,0.161541
1.58236,0.720339,-0.213695
1.67333,1.45538,1.19364
3.93846,2.90651,2.52858
5.75785,3.20591,2.71702
5.16475,3.00511,1.57987
3.52602,2.15901,0.447024
1.5894,0.872551,-0.141747
1.15808,1.09308,0.782213
2.71686,2.39147,1.61391
3.78757,3.12674,1.86034
3.68255,2.89626,1.28235
2.4524,1.93339,0.512576
1.03173,0.784106,0.056416
0.477409,0.498933,0.30661
1.09495,1.15067,0.615803
1.50228,1.60626,0.729733
1.51508,1.5464,0.556363
1.0223,1.00841,0.285995
0.410384,0.403404,0.0750875
0.922469,0.37678,0.970241
1.9681,0.63523,1.759
2.6074,0.639298,1.48884
2.72699,0.587848,0.488022
2.0947,0.433006,-0.347199
0.975627,0.213342,-0.361086
2.44068,1.4845,2.28234
5.43462,3.02885,4.43781
6.75665,3.31273,4.02738
7.54381,2.42295,1.37001
5.57937,1.72847,-0.868445
2.44047,0.758321,-0.800843
3.74547,3.01615,3.09894
9.01329,6.92863,6.49296
11.0188,7.18801,6.78257
11.6835,5.97743,2.59348
8.23496,4.13788,-0.505615
3.42627,1.54344,-0.779266
3.66974,3.4442,2.9223
8.82931,7.88862,6.37354
12.5943,9.49317,7.72125
11.7666,8.16537,3.08971
7.62854,5.42396,0.544552
3.27704,2.05127,-0.335418
2.41724,2.54938,1.9166
5.67831,5.95939,3.88906
7.94006,8.38603,4.35676
7.58386,8.00236,2.62699
4.78926,4.97246,0.885288
1.90754,1.90613,0.00704811
0.955519,1.14368,0.758487
2.1579,2.70298,1.44203
2.90486,3.9845,1.50926
2.80775,3.85625,1.1222
1.85479,2.60412,0.546001
0.713295,1.02149,0.0987582
1.12498,0.324765,1.45136
2.3883,0.356339,2.68236
2.91915,0.185784,2.19559
2.72822,0.396971,0.648107
2.15755,0.347961,-0.512705
1.07234,0.201297,-0.500262
2.88821,1.54144,3.44211
6.63578,3.05155,7.32869
8.23987,3.87422,7.05926
7.8639,2.75784,1.36852
6.24947,1.73825,-1.8145
2.794,0.868102,-1.20928
4.35576,3.60715,4.6399
10.7188,10.1089,10.6625
14.6555,16.0752,13.7374
14.5193,6.73394,2.16299
11.02,4.57479,-2.30319
3.98762,1.9308,-1.38048
4.44236,4.52432,4.47452
11.4447,11.8849,9.44621
16.909,17.4215,11.5586
15.619,15.1437,3.66945
8.74678,8.31564,0.0472615
3.17254,2.95253,-0.661584
2.8099,3.44977,2.95968
6.55705,8.38486,5.954
8.98298,12.1773,6.12797
8.71105,12.3906,2.95242
4.68913,7.54644,0.580026
1.69858,2.9152,-0.188127
1.06531,1.50741,1.18374
