g_x,g_y,g_z
0.858853,0.434447,0.752105
1.84892,0.833453,1.31751
2.55425,0.941044,1.15984
2.76623,0.766159,0.441649
2.14471,0.525028,-0.212273
0.965625,0.23593,-0.263784
2.22777,1.42878,1.764
4.82868,2.73909,3.15349
6.66915,2.91854,2.79216
6.91522,2.59642,1.27129
5.26332,1.80358,-0.333142
2.27883,0.76173,-0.505355
3.33574,2.61236,2.40483
7.70194,4.90778,4.66742
10.9253,4.83343,4.17985
10.1292,5.00106,2.42976
7.05233,3.5522,0.317576
3.1108,1.41613,-0.420107
3.28963,2.86115,2.3466
7.74268,5.71396,4.97098
11.3195,6.30256,5.34145
10.1535,5.90781,3.1059
6.93187,4.24444,0.878813
3.12464,1.71536,-0.278663
2.27669,2.1489,1.53777
5.34112,4.70144,3.17281
7.44606,6.14691,3.65727
7.23959,5.69382,2.521
4.82123,3.80088,1.00768
2.0283,1.54149,0.110909
0.938548,0.980861,0.602771
2.15258,2.26213,1.21062
2.95336,3.15777,1.4346
2.97853,3.04011,1.09376
2.00975,1.98245,0.562243
0.806781,0.793059,0.147616
1.8135,0.740718,1.90741
3.86912,1.24881,3.45804
5.12594,1.25681,2.92693
5.36104,1.15566,0.959411
4.11802,0.851255,-0.682564
1.918,0.419413,-0.709865
4.79818,2.9184,4.4869
10.684,5.95447,8.72437
13.283,6.51255,7.9175
14.8305,4.76332,2.69333
10.9686,3.39804,-1.70729
4.79776,1.4908,-1.57439
7.36328,5.9295,6.09226
17.7194,13.6211,12.7646
21.6621,14.131,13.334
22.9688,11.7511,5.09858
16.1893,8.13473,-0.993998
6.73577,3.03428,-1.53197
7.2144,6.77102,5.74499
17.3577,15.5084,12.5299
24.7593,18.6628,15.1793
23.1322,16.0524,6.07412
14.9971,10.6631,1.07054
6.44238,4.03263,-0.659404
4.75209,5.01188,3.76787
11.1631,11.7157,7.64557
15.6095,16.4862,8.56503
14.9092,15.732,5.16444
9.4153,9.77545,1.7404
3.75006,3.74729,0.013856
1.87847,2.24838,1.49112
4.24225,5.31384,2.83492
5.71072,7.83319,2.96709
5.5198,7.58108,2.20616
3.64637,5.1195,1.07339
1.40228,2.00816,0.19415
2.21162,0.638462,2.85325
4.6952,0.700533,5.2733
5.73881,0.365235,4.31635
5.36345,0.780412,1.27412
4.24156,0.684064,-1.00794
2.10812,0.395733,-0.983475
5.67798,3.03035,6.7669
13.0454,5.99909,14.4076
16.1989,7.61641,13.8779
15.4598,5.42168,2.69039
12.2859,3.41726,-3.56715
5.49277,1.70662,-2.37735
8.56306,7.09136,9.12166
21.0723,19.8733,20.9616
28.8115,31.6025,27.0066
28.5437,13.2384,4.25226
21.6644,8.99365,-4.52788
7.83934,3.7958,-2.7139
8.73331,8.89444,8.79654
22.4993,23.3648,18.5705
