-0.279257,0.136374,-0.150274
-0.670303,0.413895,-0.253905
-0.956709,0.695997,-0.162857
-0.951173,0.692383,0.0525402
-0.668466,0.393961,0.164813
-0.279627,0.119967,0.109545
-0.684445,0.226549,-0.455533
-1.78407,0.802455,-0.872425
-2.76249,1.50918,-0.595247
-2.73398,1.49788,0.343815
-1.79149,0.727627,0.649472
-0.685932,0.184478,0.350919
-1.00161,0.138717,-0.761001
-2.81082,0.532363,-1.63925
-4.6792,1.06282,-1.26328
-4.72492,1.00165,0.796822
-2.84428,0.398127,1.26645
-1.00032,0.0821165,0.606573
-1.01857,-0.0689814,-0.747699
-2.90743,-0.402007,-1.61464
-4.80809,-1.03004,-1.30098
-4.82537,-1.02784,0.797056
-2.88463,-0.465305,1.28028
-1.01037,-0.10078,0.625167
-0.706856,-0.183231,-0.431615
-1.87206,-0.702273,-0.825849
-2.91382,-1.37852,-0.565285
-2.89541,-1.32379,0.355138
-1.85591,-0.709143,0.694735
-0.699512,-0.191753,0.374635
-0.29188,-0.119398,-0.136712
-0.709971,-0.372278,-0.220589
-1.02371,-0.627223,-0.122497
-1.02165,-0.611379,0.0789711
-0.706001,-0.369603,0.190781
-0.289175,-0.118837,0.120655
-0.550721,0.236048,-0.261715
-1.3025,0.676966,-0.439757
-1.84188,1.08231,-0.302856
-1.84944,1.05066,0.0440704
-1.30584,0.618661,0.252957
-0.550842,0.19919,0.180064
-1.33395,0.388568,-0.756695
-3.38796,1.27501,-1.42773
-5.14104,2.25693,-1.02735
-5.16406,2.12555,0.380328
-3.40453,1.09673,0.958773
-1.33079,0.304188,0.559778
-1.93089,0.234701,-1.22669
-5.24823,0.860432,-2.54937
-8.61157,1.71542,-2.02593
-8.62267,1.3824,1.01886
-5.27868,0.610461,1.84405
-1.9192,0.145044,0.943404
-1.94523,-0.115556,-1.19553
-5.37574,-0.599242,-2.51331
-8.85257,-1.4289,-2.08145
-8.81099,-1.44361,1.12223
-5.3417,-0.684228,1.88574
-1.93718,-0.149664,0.964452
-1.36272,-0.307641,-0.715218
-3.52702,-1.07464,-1.32237
-5.4333,-2.0176,-0.924489
-5.40727,-1.93269,0.500472
-3.50191,-1.06493,1.03531
-1.35494,-0.306918,0.588368
-0.571356,-0.203656,-0.238651
-1.37326,-0.597342,-0.382473
-1.96847,-0.965801,-0.224409
-1.96369,-0.944517,0.112094
-1.36554,-0.576248,0.29535
-0.567624,-0.195109,0.196325
-0.637397,0.224109,-0.256462
-1.48295,0.601037,-0.431937
-2.07419,0.911576,-0.317022
-2.07934,0.866579,-0.00919584
-1.4845,0.521531,0.196301
-0.636248,0.178878,0.155656
-1.51852,0.36373,-0.695426
-3.71809,1.07087,-1.27547
-5.44871,1.73781,-0.995036
-5.45513,1.58888,0.131298
-3.70695,0.86822,0.70203
-1.50744,0.27064,0.468006
-2.17212,0.221002,-1.08234
-5.59735,0.683157,-2.15902
-8.66783,1.17677,-1.82745
-8.68524,0.953001,0.448088
-5.56034,0.47684,1.35617
-2.14592,0.14054,0.783687
-2.17155,-0.108737,-1.06014
-5.65804,-0.483102,-2.09831
-8.90326,-1.04366,-1.70268
-8.89604,-0.978729,0.666225
-5.66686,-0.421537,1.42257
-2.16823,-0.105273,0.79346
-1.53954,-0.287542,-0.656989
-3.83122,-0.899594,-1.17541
-5.73252,-1.52221,-0.849053
-5.7113,-1.46817,0.270746
-3.81727,-0.829345,0.7855
-1.53808,-0.259721,0.492834
-0.656729,-0.191791,-0.233309
-1.55154,-0.52226,-0.377331
-2.20297,-0.798013,-0.245134
-2.19628,-0.780437,0.0518442
-1.54662,-0.491324,0.237655
-0.655513,-0.175167,0.171495
-0.526748,0.138196,-0.172353
-1.20669,0.341427,-0.295933
-1.67309,0.486001,-0.238733
