g_x,g_y,g_z
-4.39131,-2.97181,1.78604
-2.15882,-0.9757,8.89526
0.395121,2.15799,15.5346
0.964682,3.07623,13.9478
-7.55824,-5.17801,-0.104364
-1.79013,-1.15157,9.37214
1.90428,4.17159,19.84
2.84711,4.99846,18.4387
-4.09449,-1.51331,-5.62849
2.9216,4.31736,3.39041
5.28406,7.8404,15.2133
4.94359,7.25892,15.8598
-2.0437,1.1748,-3.61814
2.15366,5.16549,2.07617
4.10118,7.33644,9.39013
3.63047,6.11295,10.1882
-7.43762,-4.8108,-1.79255
-3.39123,-3.19654,7.70666
0.122601,2.09622,19.1298
0.903068,4.31157,18.4884
-15.8653,-14.2174,-9.61156
-8.38587,-6.58677,3.6182
2.43642,3.86071,23.1819
3.96912,5.25741,24.1908
-8.45288,-4.22018,-25.1912
9.18596,6.84815,-6.19395
7.88124,9.95633,15.1855
7.62545,9.8566,19.7128
-4.28216,1.17754,-10.6006
3.30411,8.12057,-2.18423
6.07394,10.4443,9.78076
5.62097,8.87552,12.6247
-6.87933,-6.38283,-3.83293
-0.97528,-5.46073,5.00105
0.551032,0.564678,16.0684
0.683142,2.78266,15.5614
-16.7532,-13.6899,-17.096
-0.314552,-17.6918,-2.54363
2.55392,1.08452,19.6477
4.26879,4.98188,21.7753
-13.9042,2.70077,-42.2758
9.48336,1.78526,-21.37
6.75743,10.2665,8.02507
7.06425,9.44218,15.9799
-4.06048,2.56238,-16.9607
2.54987,5.71314,-9.3043
5.62515,9.72329,5.60063
5.39192,8.38061,10.188
-4.40928,-3.34649,-2.6297
-1.25156,-2.49601,2.74516
0.387551,0.781557,10.0955
0.828357,1.84974,10.2739
-8.38641,-4.4834,-9.40085
-2.28048,-3.7122,-1.33712
1.67709,2.33149,11.4108
2.76109,4.07461,13.3897
-5.4669,0.49081,-19.0296
2.96521,3.1774,-9.12696
4.40412,6.97418,5.36422
4.57174,6.56599,10.1956
-2.14438,1.36959,-9.89175
1.83613,3.87094,-5.39378
3.73985,6.54439,3.19438
3.58502,5.66564,6.3337
