g_x,g_y,g_z
0.422617,-0.488283,0.300446
0.86151,-1.048,0.121002
0.851883,-1.00762,-0.533338
0.35618,-0.429637,-0.477111
1.00457,-0.493161,0.757636
2.18098,-1.12531,0.486733
1.99459,-1.00206,-1.12321
0.78254,-0.427641,-1.01605
1.02533,0.259131,0.783181
2.33702,0.732797,0.640328
2.01712,0.707294,-0.927789
0.759248,0.226546,-0.962829
0.459911,0.380633,0.349516
0.966577,0.868842,0.238107
0.876484,0.895185,-0.413244
0.345615,0.349385,-0.428502
0.462566,-1.04428,0.674915
0.916925,-2.4821,0.386528
0.860714,-2.35612,-1.17231
0.315745,-0.907251,-0.999906
1.16905,-1.09035,1.94047
2.79764,-3.24186,1.43075
2.1696,-2.7577,-3.14953
0.604428,-0.977195,-2.38467
1.18346,0.720601,2.0482
3.02965,2.02861,1.91092
1.98131,1.95244,-2.77165
0.545115,0.506141,-2.36483
0.440866,0.870746,0.827052
0.951034,2.1527,0.720755
0.738309,2.09225,-1.034
0.200993,0.750194,-0.981972
-0.0441274,-0.969889,0.677507
-0.312063,-2.38504,0.514079
-0.558391,-2.20475,-0.95692
-0.219344,-0.877878,-0.929499
-0.165734,-0.882962,1.8448
-1.14263,-3.03667,1.5728
-1.93067,-2.50363,-2.65644
-0.759291,-0.86746,-2.35467
-0.526526,0.806706,2.01635
-2.24326,1.87022,1.74511
-2.89652,1.43287,-2.89999
-1.04138,0.452345,-2.50267
-0.244826,0.853185,0.797099
-0.775142,2.05196,0.628463
-1.0565,1.91731,-1.13588
-0.488828,0.704246,-1.0683
-0.241872,-0.394583,0.302765
-0.64546,-0.898959,0.215944
-0.74626,-0.845182,-0.358326
-0.32939,-0.373943,-0.393529
-0.637671,-0.299227,0.735858
-1.87127,-0.844417,0.578792
-2.07892,-0.791217,-0.882198
-0.840142,-0.325729,-0.929431
-0.794157,0.346882,0.7553
-2.17933,0.807854,0.484009
-2.39758,0.660373,-0.986346
-0.946855,0.230088,-0.99148
-0.366043,0.38715,0.326308
-0.927963,0.85949,0.17541
-1.04538,0.789867,-0.469064
-0.472729,0.313863,-0.465619
