g_x,g_y,g_z
0.416478,-0.485573,0.283531
0.848614,-1.04141,0.0985754
0.838962,-1.00227,-0.540515
0.351132,-0.428706,-0.475715
0.987086,-0.499807,0.720525
2.14192,-1.13745,0.436182
1.96017,-1.01727,-1.13601
0.769898,-0.436087,-1.01109
1.00536,0.23372,0.745673
2.28917,0.675099,0.587752
1.97806,0.651148,-0.942287
0.745816,0.202621,-0.957952
0.450829,0.361749,0.331693
0.946669,0.8286,0.214314
0.85902,0.854938,-0.420681
0.339326,0.331824,-0.426947
0.460804,-1.03591,0.638507
0.913074,-2.45901,0.335356
0.856592,-2.33768,-1.18643
0.315244,-0.903903,-0.996253
1.15839,-1.09983,1.85257
2.76602,-3.24821,1.30414
2.14976,-2.77818,-3.1665
0.602632,-0.991812,-2.36878
1.16818,0.664636,1.95739
2.97667,1.88839,1.77668
1.95461,1.81834,-2.78779
0.542044,0.456608,-2.34677
0.43606,0.830613,0.786878
0.937525,2.06117,0.663648
0.729235,2.00412,-1.04603
0.200445,0.714277,-0.976267
-0.0321082,-0.961435,0.639689
-0.283744,-2.35982,0.457609
-0.528163,-2.18698,-0.976937
-0.207203,-0.8744,-0.927562
-0.138132,-0.892669,1.75412
-1.06424,-3.03216,1.43081
-1.84914,-2.52251,-2.68781
-0.728696,-0.88308,-2.3396
-0.491502,0.751437,1.92006
-2.14018,1.74374,1.59627
-2.79494,1.31682,-2.92047
-1.00549,0.405325,-2.48231
-0.229584,0.814233,0.755494
-0.738998,1.96453,0.568947
-1.01789,1.83452,-1.14845
-0.471992,0.669779,-1.06136
-0.230235,-0.392065,0.284222
-0.619483,-0.89173,0.188828
-0.719931,-0.840708,-0.370599
-0.317956,-0.373379,-0.394254
-0.610034,-0.306391,0.694781
-1.80359,-0.853879,0.517913
-2.01234,-0.805173,-0.904024
-0.813517,-0.334826,-0.927087
-0.762852,0.322265,0.713383
-2.10406,0.754573,0.424848
-2.32376,0.609913,-1.00524
-0.917988,0.207516,-0.987246
-0.351658,0.369024,0.3068
-0.895666,0.821302,0.148913
-1.01256,0.753577,-0.478175
-0.45832,0.297665,-0.464132
