g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1.6,-1.18839,0.0472634
-2.7409,-0.630169,0.541204
-3.08989,0.867219,0.27904
-0.807318,1.0941,-2.9148
0.189196,1.16434,-2.54291
-0.952963,0.0701161,-0.85953
-4.03814,-0.467393,0.667295
-8.95674,-0.682622,2.87198
-8.57341,1.61526,6.27008
-0.139884,0.0423825,1.49071
1.84017,-1.40091,-1.66459
-1.00857,-1.13387,-0.400791
-5.76246,-0.290773,0.228867
-17.6069,-3.59744,2.83093
-16.7678,1.61175,3.54138
-3.32178,-1.01444,7.9111
-1.82933,-7.05745,5.76076
-0.938146,-2.31266,1.39454
-5.89735,-1.33581,-1.98895
-16.1713,-3.52494,-5.46916
-15.9334,-0.326016,-8.81752
-9.33677,-4.97248,7.59908
-5.95822,-4.22312,5.207
-3.25393,-0.637473,2.57422
-3.85009,-0.56589,-2.75876
-9.01156,0.733785,-4.97374
-8.8861,1.27146,-0.388664
-7.29131,2.3894,7.90843
-5.60163,-1.15024,5.96185
-2.07404,-0.755084,1.95276
-2.53627,-0.168545,-0.998047
-5.22969,-0.137262,-0.203917
-5.90718,1.21819,0.670453
-4.15332,0.509302,1.68161
-1.85769,-0.689644,2.22324
-0.357656,0.0550477,1.43518
-1.04024,-0.234966,0.437175
-2.56887,-0.157019,1.41965
-2.60959,-0.0619759,0.55354
-0.432822,0.70389,-1.25129
0.39258,0.612771,-1.11905
-0.42856,-0.0021895,-0.210178
-3.28945,-0.366895,1.8909
-7.76159,-2.00596,3.25355
-7.45395,-2.28562,2.94478
-0.682657,-0.351249,1.14547
-0.111168,-1.14694,-0.191935
-1.07179,-0.531545,-0.331523
-6.27784,-0.417359,0.860559
-14.9985,-2.597,2.14305
-12.1036,-2.33737,1.66975
-1.92472,-0.910596,4.46033
-1.5551,-3.54228,2.82816
-1.87189,-0.00835338,0.547514
-7.22375,-0.278576,-0.734555
-14.1623,-0.58481,-2.11997
-12.5651,-0.514354,-3.32479
-7.36034,-1.51403,2.99922
-3.712,-2.35995,3.339
-2.28943,-0.496136,1.62803
-3.90943,-0.0273885,-1.6155
-8.43059,0.720708,-1.9568
-9.85934,1.0894,-0.185191
-7.39221,0.0887526,2.16606
-3.08555,-1.7243,3.1685
-0.93195,-0.483417,1.63905
-1.92421,0.388341,-0.915123
-4.15428,0.181763,-0.431897
-5.60244,-0.119814,0.711678
-3.86786,0.748898,0.829733
-1.43401,0.128859,1.52938
-0.334691,-0.0599771,1.01881
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
