0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
