g_x,g_y,g_z
-0.158296,0.0859081,-0.526406
-0.371947,0.198249,-0.71839
-0.436379,0.122617,-0.287598
-0.194565,-0.00454299,-0.000954869
-0.45624,-0.24595,-1.18182
-1.09696,-0.504763,-1.64247
-1.09153,-0.730406,-0.544932
-0.467427,-0.373615,0.0694117
-0.507606,-0.884221,-1.25401
-1.30957,-2.0685,-1.80073
-1.17271,-2.09093,-0.603538
-0.481003,-0.892183,0.0895438
-0.232713,-0.647075,-0.618858
-0.544671,-1.40235,-0.858853
-0.520021,-1.43367,-0.309521
-0.219568,-0.627257,0.0119645
0.0273264,0.256119,-1.14023
0.017965,0.705774,-1.62467
-0.141169,0.545042,-0.635929
-0.0745902,0.0700196,-0.000161998
-0.116033,-0.380447,-2.81102
-0.582012,-0.414974,-3.90391
-0.725616,-1.08953,-1.17408
-0.210501,-0.62237,0.239408
-0.223978,-1.87261,-3.06543
-1.04241,-4.75538,-4.75125
-0.839511,-4.90298,-1.29018
-0.291306,-1.80847,0.341048
-0.0693522,-1.31553,-1.42206
-0.293679,-3.05024,-2.11867
-0.311807,-3.00474,-0.660397
-0.0911443,-1.24922,0.0494233
0.448247,0.228297,-1.25955
1.05896,0.756886,-1.95112
1.02803,0.577664,-0.860988
0.358329,0.112056,-0.0427786
0.990616,-0.403892,-3.08453
2.66967,0.131914,-5.25798
2.51252,-0.635824,-1.79225
0.83373,-0.560145,0.246492
1.26223,-1.71182,-3.38816
3.22736,-3.5318,-6.03301
2.88368,-3.58971,-1.91558
0.965114,-1.5995,0.363298
0.504688,-1.20577,-1.52811
1.07117,-2.66296,-2.45539
1.09472,-2.61787,-0.89135
0.466715,-1.14209,0.0540055
0.405841,0.0614263,-0.662444
0.894752,0.232265,-1.00949
0.887633,0.157067,-0.519775
0.364202,0.0313117,-0.0822532
0.92545,-0.251138,-1.49046
2.22812,-0.279518,-2.37666
2.14524,-0.408435,-1.05367
0.808491,-0.283295,-0.0546397
1.01938,-0.734228,-1.55363
2.34149,-1.5722,-2.41805
2.24832,-1.53719,-1.09346
0.85197,-0.725594,-0.0222598
0.453414,-0.543458,-0.746668
0.99139,-1.15588,-1.12323
0.997786,-1.12434,-0.545724
0.431194,-0.52475,-0.0498098
