g_x,g_y,g_z
-0.0965089,-0.0311057,-0.75345
-0.252607,-0.0320219,-1.07067
-0.306004,-0.0867758,-0.534089
-0.108316,-0.115773,-0.0928322
-0.307163,-0.460794,-1.64065
-0.821111,-0.924423,-2.44827
-0.809436,-1.12303,-1.12268
-0.289896,-0.597624,-0.143149
-0.327811,-1.08702,-1.63196
-0.957132,-2.44882,-2.58751
-0.875789,-2.51679,-1.33765
-0.291049,-1.12181,-0.212796
-0.125752,-0.748659,-0.789925
-0.350782,-1.58988,-1.20398
-0.343035,-1.63835,-0.667242
-0.113224,-0.742072,-0.156266
0.138723,0.0125271,-1.59388
0.198184,0.188314,-2.38957
0.151453,0.0269693,-1.07331
0.122477,-0.181136,-0.163997
0.210382,-0.864283,-3.79678
-0.0574708,-1.46291,-5.97244
0.158853,-2.24157,-2.14497
0.269588,-1.12715,-0.137286
0.193054,-2.33479,-3.80523
-0.0304068,-5.74984,-6.31523
0.0894771,-6.03863,-2.6712
0.250969,-2.28256,-0.264085
0.187835,-1.55162,-1.73978
0.197767,-3.50418,-2.76413
0.150937,-3.4948,-1.33921
0.169454,-1.478,-0.265704
0.551279,-0.0128523,-1.63111
1.21708,0.169583,-2.60464
1.33931,-0.0199197,-1.27641
0.545468,-0.160653,-0.228814
1.27587,-0.922709,-3.87089
3.20049,-1.43458,-6.70825
3.5018,-1.93089,-2.81985
1.34278,-1.08083,-0.214323
1.72752,-2.329,-4.12901
4.70012,-5.26304,-7.26879
4.21675,-4.73335,-3.2544
1.5362,-2.04056,-0.253617
0.805743,-1.50288,-1.83058
1.71088,-3.28798,-2.93962
1.65719,-3.16197,-1.46964
0.733045,-1.37727,-0.265939
0.461297,-0.075642,-0.804567
1.00617,-0.0798773,-1.2646
1.04375,-0.149263,-0.745843
0.46025,-0.119543,-0.19216
1.08962,-0.547428,-1.77321
2.56218,-0.954974,-2.88263
2.56438,-1.05963,-1.58912
1.04759,-0.566998,-0.313749
1.2599,-1.06829,-1.84357
2.90627,-2.24954,-2.93494
2.81179,-2.15354,-1.66398
1.11695,-0.974509,-0.328249
0.598714,-0.70618,-0.879607
1.28543,-1.45812,-1.37037
1.27224,-1.39746,-0.810336
0.562902,-0.640913,-0.201432
