8.99686,-7.28127,9.17353
21.4221,-17.4412,6.81738
22.3575,-19.1868,-9.15611
9.93818,-8.42043,-10.6345
21.5399,-3.3738,21.0575
55.6544,-10.6761,17.6473
58.0308,-13.8945,-22.9045
23.0883,-5.16455,-24.9717
22.6249,11.7418,21.109
57.1993,27.509,16.9663
56.8844,25.1579,-23.8768
23.0422,10.1028,-25.5627
10.2343,11.4464,8.74107
23.7416,25.5824,5.83216
23.1388,25.0425,-11.0364
10.2262,10.9991,-11.7176
5.82289,-17.6875,19.9914
15.9857,-45.7155,14.58
16.8484,-48.0839,-24.0149
7.4516,-19.4527,-25.0523
15.8567,-10.5139,50.0915
51.8018,-33.5714,46.1537
53.7765,-45.5939,-65.2889
20.2567,-14.7165,-62.6944
18.4502,26.4333,49.9049
56.1438,71.0437,42.0504
53.9016,62.7032,-70.3678
20.7903,23.2885,-64.6718
8.36248,24.9811,18.8329
21.9111,60.7018,11.5896
19.6914,59.4416,-28.7416
8.29909,24.4121,-27.2562
-8.38753,-17.8515,18.1085
-20.0306,-46.3801,10.6557
-21.1337,-46.4731,-28.422
-8.46157,-19.0712,-26.8273
-21.1213,-10.0535,46.1709
-54.479,-34.7434,34.0354
-58.0567,-37.1215,-76.2601
-20.042,-13.5974,-66.4174
-21.322,24.8684,46.3297
-55.0938,66.6702,33.7582
-53.1856,63.3759,-81.4419
-17.9138,22.7702,-67.0219
-7.53803,24.1419,17.91
-17.7386,58.9884,7.68226
-17.919,58.146,-32.0643
-7.10648,23.6616,-28.0464
-9.84583,-7.76361,7.15746
-22.0326,-18.4759,2.39033
-22.4163,-18.5003,-13.2602
-9.91924,-8.0134,-12.3642
-22.2493,-3.7671,16.7588
-54.348,-12.7106,6.87635
-55.2552,-12.0481,-32.1033
-22.375,-4.79554,-27.9552
-22.8291,10.4794,16.8991
-54.977,23.1948,8.34227
-54.5133,23.1423,-31.4161
-21.6327,9.79532,-28.3477
-9.73714,10.6953,7.04758
-21.5059,23.6769,1.76827
-21.3407,23.3237,-13.7324
-9.25169,10.2454,-12.8218
