g_x,g_y,g_z
0.42778,-0.490537,0.3155
0.872475,-1.05361,0.140953
0.863015,-1.01222,-0.526988
0.360541,-0.430398,-0.478331
1.01936,-0.487014,0.790634
2.2143,-1.11409,0.531717
2.02417,-0.988212,-1.11162
0.793483,-0.420029,-1.02025
1.04211,0.281897,0.816529
2.37762,0.784474,0.687245
2.0505,0.757476,-0.91413
0.770815,0.247864,-0.966709
0.467488,0.397466,0.365412
0.983364,0.904683,0.259494
0.891359,0.93101,-0.406171
0.350994,0.364987,-0.429589
0.463602,-1.05129,0.707356
0.919462,-2.50182,0.432179
0.863911,-2.37198,-1.1597
0.316051,-0.910027,-1.00304
1.17714,-1.08115,2.01865
2.82301,-3.23463,1.54343
2.1859,-2.73843,-3.13385
0.605656,-0.963954,-2.39825
1.19527,0.770716,2.12904
3.07251,2.15391,2.03093
2.00281,2.07184,-2.75459
0.54737,0.550143,-2.37975
0.444399,0.906449,0.862907
0.961492,2.23392,0.772238
0.745336,2.17041,-1.02208
0.201167,0.782005,-0.986388
-0.0552525,-0.976862,0.71126
-0.33801,-2.40639,0.564739
-0.585671,-2.2197,-0.938699
-0.230213,-0.880678,-0.930987
-0.191094,-0.873251,1.92566
-1.21396,-3.03846,1.70037
-2.00357,-2.48521,-2.62673
-0.786595,-0.853152,-2.36726
-0.558316,0.856422,2.10225
-2.33513,1.98344,1.87956
-2.98739,1.53561,-2.87851
-1.07355,0.49402,-2.51951
-0.25863,0.88787,0.834316
-0.807432,2.12951,0.682322
-1.09112,1.99053,-1.12336
-0.503988,0.734712,-1.07382
-0.252371,-0.396549,0.319371
-0.668796,-0.904875,0.24037
-0.769834,-0.848771,-0.347046
-0.339595,-0.374295,-0.392701
-0.662416,-0.292375,0.772656
-1.93164,-0.835185,0.633812
-2.13816,-0.778307,-0.86176
-0.86384,-0.317463,-0.931038
-0.821983,0.36905,0.792918
-2.2459,0.855512,0.537676
-2.46314,0.705188,-0.968266
-0.972566,0.250149,-0.994636
-0.378809,0.40331,0.34383
-0.956532,0.893389,0.199483
-1.07455,0.821991,-0.460337
-0.485591,0.328188,-0.466611
