g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1674.96,588.319,-162.445
-1150.79,-149.899,2663.41
-651.159,-32.4393,151.842
-2671.94,-2.94888,-1587.64
-330.681,-1171.37,1162.37
1024.69,630.357,1422.85
-516.319,1167.92,-524.139
-600.965,404.755,441.482
1171.35,-188.13,40.1527
654.19,-231.513,1065.7
-39.7935,129.305,-271.129
618.446,-377.635,-34.7925
-392.14,-681.5,-0.883063
528.388,623.875,-860.051
-173.393,179.522,595.007
-2005.84,776.622,1214.87
504.065,394.754,-1173.39
531.52,526.2,-814.487
-54.7408,796.77,-312.726
372.32,1868.51,-1107.26
-828.742,840.154,-273.104
569.837,635.397,-456.025
644.8,370.474,-604.948
-854.43,-1068.95,-723.986
-952.794,1957.72,454.266
1204.77,334.633,285.674
-574.634,252.684,1150.23
-1960.2,-1591.46,2384
988.35,-295.993,143.358
76.3659,-50.7986,450.11
-2489.93,2406.33,-1628.1
254.855,2840.19,1720.4
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
