g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1738.32,-62.458,-1118.83
-460.543,105.932,313.798
570.866,-167.085,578.03
-175.917,715.995,-1134.8
1276.35,716.493,-1152.63
1487.04,-1863.83,-176.348
296.563,-239.664,86.9721
-459.86,462.743,80.4336
48.0342,383.75,372.684
367.359,183.234,378.552
-250.61,156.281,-68.0265
-385.09,-1121.52,338.637
759.028,239.187,-738.656
-124.592,-641.437,-9.63152
80.2058,1003.24,-115.202
-936.898,1094.39,140.371
-748.882,1395.87,168.272
-420.184,804.654,-91.1685
214.039,1071.92,-130.435
82.8663,442.408,527.422
-277.034,361.816,-291.574
432.139,-112.217,-2179.79
611.874,-601.94,-350.342
-620.25,695.224,2827.75
501.505,1744.14,-323.995
142.572,1814.84,1604.62
-447.372,-545.284,-630.924
-1126.06,-1086.96,-1611.09
-1354.87,-860.064,-2133.42
-780.724,78.5453,986.603
-1312.63,-453.406,539.289
-161.557,732.563,1.65897
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
