g_x,g_y,g_z
0.428462,-0.490927,0.317801
0.873942,-1.05458,0.144032
0.864565,-1.01307,-0.525968
0.361155,-0.430594,-0.478477
1.02135,-0.486207,0.795668
2.21879,-1.11265,0.53865
2.02826,-0.986407,-1.10969
0.795032,-0.419024,-1.02079
1.04435,0.285176,0.821601
2.38314,0.792002,0.694471
2.05511,0.764843,-0.911861
0.772434,0.250993,-0.967189
0.468502,0.399912,0.36783
0.985657,0.90993,0.262782
0.89343,0.93632,-0.40502
0.351743,0.367307,-0.429699
0.463629,-1.0524,0.712299
0.919553,-2.50493,0.439197
0.86423,-2.37462,-1.15766
0.316044,-0.91059,-1.00343
1.17802,-1.07994,2.03053
2.82585,-3.23394,1.56066
2.18776,-2.73617,-3.13098
0.605709,-0.962245,-2.40007
1.19665,0.777912,2.14126
3.07778,2.17189,2.04928
2.00536,2.08941,-2.75139
0.547561,0.556605,-2.38174
0.444761,0.911604,0.868335
0.962732,2.24571,0.780155
0.746176,2.18193,-1.02003
0.201119,0.786717,-0.986929
-0.0569687,-0.977915,0.71639
-0.341999,-2.40962,0.572527
-0.589868,-2.22209,-0.935809
-0.231879,-0.881209,-0.931139
-0.194909,-0.87187,1.93787
-1.2246,-3.03886,1.71985
-2.01451,-2.4828,-2.62173
-0.790747,-0.851213,-2.36895
-0.563093,0.863529,2.1152
-2.34874,1.99942,1.90016
-3.001,1.55038,-2.87442
-1.07844,0.500078,-2.5218
-0.260721,0.89284,0.83996
-0.812273,2.14065,0.690637
-1.09634,2.00121,-1.12118
-0.506309,0.739185,-1.07453
-0.253942,-0.396837,0.321895
-0.672301,-0.905759,0.244117
-0.773389,-0.849355,-0.345266
-0.341136,-0.374389,-0.392535
-0.666071,-0.291375,0.778227
-1.94057,-0.833847,0.642234
-2.147,-0.776492,-0.858467
-0.867398,-0.316304,-0.931182
-0.826088,0.372245,0.798611
-2.25568,0.862397,0.545889
-2.47288,0.711697,-0.965259
-0.976409,0.253063,-0.994986
-0.380691,0.405635,0.346494
-0.960747,0.898294,0.2032
-1.0789,0.826674,-0.458884
-0.487522,0.330281,-0.466692
