g_x,g_y,g_z
0.421859,-0.487939,0.298296
0.85991,-1.04715,0.11815
0.850268,-1.00693,-0.534256
0.355546,-0.429514,-0.476941
1.0024,-0.493999,0.752926
2.17611,-1.12683,0.480309
1.99028,-1.00396,-1.12486
0.780949,-0.428699,-1.01545
1.02285,0.255921,0.778424
2.33104,0.725505,0.633646
2.01222,0.700199,-0.92969
0.757554,0.223528,-0.962249
0.458781,0.378249,0.347253
0.96409,0.863762,0.235071
0.87429,0.890103,-0.414226
0.34482,0.34717,-0.42833
0.46238,-1.04323,0.670282
0.916499,-2.47918,0.380006
0.860213,-2.35378,-1.17413
0.315685,-0.906822,-0.999464
1.16778,-1.09156,1.92931
2.7938,-3.24267,1.41465
2.16713,-2.76028,-3.15177
0.604206,-0.979028,-2.38271
1.18161,0.713529,2.03667
3.02312,2.01091,1.89382
1.97799,1.93552,-2.77392
0.544727,0.499908,-2.36264
0.440285,0.865681,0.821943
0.949375,2.14116,0.713446
0.737178,2.08115,-1.03564
0.200925,0.745675,-0.981309
-0.0425787,-0.968831,0.672691
-0.308436,-2.38187,0.506863
-0.554554,-2.20252,-0.959517
-0.217811,-0.877441,-0.929285
-0.162197,-0.884218,1.83326
-1.13263,-3.03615,1.55464
-1.92037,-2.50605,-2.66062
-0.755433,-0.869429,-2.35285
-0.52207,0.7997,2.0041
-2.23026,1.85423,1.72599
-2.88366,1.41834,-2.90291
-1.03684,0.446455,-2.50022
-0.242897,0.848264,0.791797
-0.770598,2.04094,0.620808
-1.05162,1.90691,-1.13761
-0.486697,0.699922,-1.06749
-0.240393,-0.394271,0.300399
-0.642163,-0.898058,0.212471
-0.742923,-0.844623,-0.359924
-0.327944,-0.373874,-0.393643
-0.634169,-0.300147,0.730616
-1.86271,-0.845636,0.570971
-2.0705,-0.792982,-0.885078
-0.836778,-0.326873,-0.929186
-0.790204,0.34376,0.749944
-2.16985,0.801115,0.476383
-2.38825,0.654039,-0.988883
-0.943203,0.227257,-0.991008
-0.36423,0.384859,0.323812
-0.923898,0.854674,0.171989
-1.04123,0.785307,-0.470288
-0.470905,0.311832,-0.465466
