-0.0004486,0.0398702,0.0370947
-0.00334501,0.0586134,0.123902
-0.00618798,0.0202564,0.214887
-0.00532897,-0.0221212,0.217075
-0.00599582,-0.0567642,0.125207
-0.00328768,-0.0381926,0.0373823
0.000449695,0.134212,0.0544245
-0.010226,0.284113,0.257687
-0.0323215,0.220355,0.571008
-0.0190253,-0.211439,0.576108
-0.017211,-0.26901,0.253066
-0.00758449,-0.126548,0.0528985
0.00234024,0.232504,0.0177837
-0.0101357,0.645121,0.18789
-0.0756485,0.807695,0.661708
-0.0401354,-0.738547,0.612753
-0.0254375,-0.606733,0.166922
-0.00913346,-0.217521,0.0157373
-0.00285699,0.232953,-0.027609
-0.013388,0.654261,-0.239149
0.0104945,0.843989,-0.820472
0.0320285,-0.638713,-0.890376
0.00468174,-0.572649,-0.257137
-0.00380861,-0.212951,-0.027846
-0.00279671,0.135549,-0.0638343
-0.00159692,0.297559,-0.289924
0.0127902,0.261094,-0.639193
0.00727186,-0.149598,-0.646905
0.00257933,-0.239561,-0.292491
-0.00158412,-0.11914,-0.0633651
-0.00108661,0.0422535,-0.0417816
6.01184e-05,0.0668511,-0.134473
0.00255213,0.0365771,-0.226543
0.000213786,-0.00356203,-0.223414
3.72446e-05,-0.0448837,-0.132965
-0.000632363,-0.0344193,-0.041385
-0.002061,0.0638432,0.0603307
-0.00668697,0.0953546,0.183684
-0.0104972,0.0405482,0.301233
-0.00938259,-0.040724,0.302159
-0.00682072,-0.0925949,0.184811
-0.00313063,-0.0612914,0.060886
-0.00370507,0.194494,0.087934
-0.0158681,0.364372,0.337009
-0.0298305,0.243617,0.661788
-0.0218335,-0.22136,0.663933
-0.0147883,-0.343484,0.338131
-0.00640358,-0.183601,0.0886721
-0.00373549,0.319619,0.0303712
-0.0175766,0.718046,0.200446
-0.0385534,0.70194,0.601322
-0.0235002,-0.607146,0.604975
-0.0154139,-0.658006,0.201728
-0.00663404,-0.296493,0.0317496
-0.0042936,0.322106,-0.0529105
-0.00875401,0.735807,-0.276247
0.000571293,0.755176,-0.747559
0.00380124,-0.560966,-0.729455
-0.00124235,-0.634668,-0.269236
-0.00293293,-0.290786,-0.0503004
-0.00206932,0.200448,-0.104328
7.02633e-05,0.390518,-0.383207
0.00827532,0.299213,-0.736418
0.00538982,-0.161432,-0.733195
0.00175792,-0.308605,-0.378346
-0.000661749,-0.172854,-0.101633
-0.000357421,0.0681844,-0.0673033
0.00128069,0.109651,-0.199689
0.00347843,0.0659176,-0.322097
0.0021699,-0.0128828,-0.321212
0.000813203,-0.0743126,-0.197644
-6.96442e-05,-0.05476,-0.0660261
-0.00236732,0.0553615,0.0533469
-0.00581936,0.082495,0.149567
-0.00781832,0.0376995,0.234135
-0.0068723,-0.0360153,0.234769
-0.00425931,-0.0796845,0.151517
