g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-853.788,913.017,1506.78
-374.092,139.689,362.933
-535.159,-279.208,1169.04
-110.678,1208.37,228.709
-1997.7,1014.95,-419.369
-1336.73,-457.444,-1429.8
594.905,180.416,1148.55
136.495,528.491,1632.57
-509.97,412.946,180.417
-216.235,-140.63,269.543
209.885,71.6354,-67.303
86.4435,1027.39,196.642
1070.65,206.218,-279.28
-494.466,894.248,13.9635
-760.846,67.1301,404.492
401.043,1137.95,1528.86
246.25,589.441,172.344
274.9,288.063,447.866
1168.9,190.094,-301.307
524.579,494.249,-1033.79
-654.348,956.831,-93.1797
-323.564,929.654,-426.1
-9.66505,-1522.59,-910.845
-354.537,531.026,-720.853
-1062.36,367.48,949.82
-797.614,1590,565.197
916.074,452.761,421.736
752.25,-344.67,-1342.34
-112.336,-2923.16,-1184.53
175.601,-933.492,1751.87
276.572,690.141,-992.466
-2293.81,-266.891,-943.548
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
