g_x,g_y,g_z
0.00106008,-0.000154402,-2.9883e-05
-0.00225465,0.000699398,0.00092693
-0.00526332,0.00145257,0.00168948
-0.00513954,0.00137597,0.00154825
0.00168795,-0.000939643,-0.000720836
-0.00417762,0.000184369,0.00058028
-0.00873419,0.00141493,0.00180155
-0.00826398,0.00158986,0.00185948
-0.00234121,-0.00310197,-0.00264824
-0.0071782,-0.00133279,-0.000835887
-0.0110224,0.000280219,0.00072789
-0.00954987,0.000965184,0.00126013
-0.00228502,-0.00186123,-0.00162529
-0.00602742,-0.00113377,-0.000813846
-0.00849889,-0.000103766,0.000188847
-0.00711044,0.000436552,0.000632169
0.00410358,-0.00021313,-0.000160262
-0.000204292,0.0012197,0.00136798
-0.00505998,0.00235266,0.00252267
-0.00593592,0.00217344,0.00231987
0.00557899,-0.00137063,-0.00104434
-0.00143406,0.000496243,0.000829526
-0.00881416,0.00236825,0.00267421
-0.00972645,0.00255067,0.0027757
-0.00467636,-0.00832476,-0.00781496
-0.00685691,-0.00233857,-0.0018761
-0.0126467,0.000431007,0.000809547
-0.0117718,0.00156015,0.00181304
-0.00175867,-0.00331203,-0.00314626
-0.00622212,-0.00168499,-0.00151259
-0.0100972,-5.04643e-05,0.000165891
-0.00895499,0.000747244,0.000899022
0.012719,0.000653497,0.000223356
0.00575696,0.00183315,0.00166671
-0.000694112,0.00283383,0.00273017
-0.00358519,0.00243483,0.00242593
0.0357877,0.00155318,-8.5148e-07
0.0102835,0.00155877,0.00148908
-0.00120175,0.00317993,0.00304639
-0.00592276,0.00297781,0.00295871
0.0181432,-0.00621182,-0.00500704
0.00348089,-0.00133912,-0.00117782
-0.0056305,0.00121538,0.00123835
-0.00813854,0.00198705,0.00200255
0.00564436,-0.00250117,-0.00249256
-0.000752568,-0.00107233,-0.00112178
-0.00601028,0.000438204,0.000401687
-0.00668803,0.00103207,0.00102624
0.00734331,0.000640623,0.000246088
0.00452124,0.00158557,0.00119426
0.000500486,0.0022022,0.00191401
-0.00166157,0.00182804,0.00168188
0.0132491,0.000294557,0.000190401
0.00661586,0.00166581,0.0010188
0.000161378,0.00259364,0.00214933
-0.00299372,0.00229014,0.00205789
0.00649454,-0.000508021,-0.00376349
0.00283137,0.000329796,-0.000785914
-0.00253812,0.00156387,0.000901275
-0.00442961,0.00169679,0.00140588
0.00313601,-0.000751256,-0.00169998
0.000301121,-0.000122847,-0.000712498
-0.003024,0.000716264,0.000325733
-0.00375964,0.000920095,0.000731719
