g_x,g_y,g_z
0.414259,-0.484424,0.277942
0.84402,-1.03872,0.091318
0.834435,-1.00004,-0.542515
0.349375,-0.428194,-0.474987
0.980775,-0.501684,0.708234
2.12798,-1.14081,0.419826
1.94811,-1.02171,-1.13933
0.765524,-0.438614,-1.00884
0.998086,0.225346,0.733268
2.27199,0.655951,0.570848
1.96435,0.632543,-0.94593
0.741182,0.194732,-0.955644
0.447506,0.355408,0.325838
0.939516,0.815032,0.206733
0.852892,0.841381,-0.422587
0.337161,0.325932,-0.426075
0.460035,-1.03256,0.626459
0.911535,-2.4501,0.318747
0.855041,-2.33047,-1.19028
0.315045,-0.902354,-0.994475
1.15418,-1.10214,1.82331
2.75424,-3.24832,1.26294
2.14258,-2.7833,-3.16976
0.601993,-0.996044,-2.3621
1.16219,0.646161,1.92716
2.95671,1.8417,1.73329
1.94526,1.77382,-2.79005
0.541085,0.440219,-2.33916
0.434077,0.817091,0.773618
0.932356,2.03015,0.64531
0.726061,1.9743,-1.04873
0.200308,0.702183,-0.97359
-0.0280572,-0.958049,0.627199
-0.274102,-2.35015,0.439288
-0.517836,-2.17998,-0.982691
-0.203027,-0.872808,-0.926335
-0.128812,-0.895042,1.72403
-1.03738,-3.02836,1.38479
-1.82108,-2.52708,-2.6956
-0.718096,-0.887678,-2.33314
-0.479685,0.733224,1.8881
-2.10478,1.70184,1.54833
-2.75964,1.27796,-2.92399
-0.992964,0.389689,-2.47386
-0.224477,0.801116,0.741785
-0.726623,1.93492,0.549881
-1.00449,1.80646,-1.15128
-0.466115,0.658141,-1.05825
-0.226247,-0.390957,0.278127
-0.610553,-0.88878,0.180091
-0.710887,-0.838735,-0.374212
-0.314021,-0.372983,-0.3942
-0.600529,-0.308392,0.681236
-1.7802,-0.856221,0.498275
-1.98934,-0.809143,-0.91018
-0.804303,-0.337581,-0.925636
-0.752055,0.314179,0.699585
-2.07792,0.736963,0.405902
-2.29811,0.593162,-1.01028
-0.907942,0.200044,-0.985096
-0.3467,0.362943,0.300412
-0.884467,0.808436,0.140502
-1.00117,0.741331,-0.480591
-0.453309,0.292208,-0.46326
