g_x,g_y,g_z
-0.108396,0.159384,-0.603764
-0.268705,0.403362,-0.833641
-0.371171,0.395529,-0.295685
-0.162932,0.139296,0.0249798
-0.344739,-0.114938,-1.32058
-0.807071,-0.106027,-1.88134
-0.934654,-0.102993,-0.610006
-0.397589,-0.0795799,0.0852298
-0.381242,-0.746703,-1.33063
-1.02549,-1.72339,-1.94157
-1.03653,-1.58442,-0.694453
-0.416459,-0.639705,0.0530081
-0.174221,-0.57421,-0.654283
-0.445433,-1.23741,-0.929417
-0.4804,-1.22802,-0.388162
-0.194937,-0.523175,-0.0155039
0.0669878,0.393196,-1.2829
0.0724354,1.05506,-1.86305
-0.126958,0.947573,-0.574389
-0.0283591,0.288743,0.0783632
-0.0283509,-0.110927,-3.07915
-0.213089,0.345683,-4.51279
-0.453824,0.136657,-1.02989
-0.0759903,-0.114467,0.361433
-0.0830676,-1.63221,-3.24027
-0.583535,-4.09275,-4.96344
-0.627543,-3.68966,-1.19274
-0.116399,-1.36022,0.350233
0.0280248,-1.18907,-1.47792
-0.093656,-2.74374,-2.27372
-0.204421,-2.65879,-0.774446
-0.0109561,-1.07228,0.0207915
0.405988,0.363581,-1.33922
0.880732,0.982747,-2.08329
0.928865,0.703463,-0.83819
0.357575,0.189596,-0.010009
0.872835,-0.17361,-3.13217
2.23246,0.478275,-5.17595
2.3156,-0.503971,-1.71198
0.925825,-0.392315,0.275381
1.17813,-1.55809,-3.38249
3.19122,-3.47583,-5.62309
3.21507,-3.26309,-1.72406
1.18749,-1.35149,0.374169
0.552811,-1.12534,-1.51865
1.22788,-2.568,-2.34796
1.2659,-2.51267,-0.883467
0.584779,-1.04238,0.0442774
0.347338,0.107101,-0.66839
0.774445,0.268252,-1.02177
0.804019,0.162287,-0.53795
0.34611,0.0285287,-0.0852375
0.822332,-0.178638,-1.46507
2.0132,-0.220896,-2.32764
2.04003,-0.436031,-1.06076
0.838528,-0.286345,-0.0733805
0.972464,-0.711364,-1.49996
2.32045,-1.54161,-2.27222
2.33025,-1.51544,-1.04918
0.919491,-0.688746,-0.0300625
0.457644,-0.523488,-0.710605
1.02225,-1.13043,-1.0427
1.06474,-1.1008,-0.518631
0.475365,-0.486941,-0.0480006
