g_x,g_y,g_z
-0.145591,0.121556,-0.572006
-0.341368,0.290706,-0.724474
-0.350728,0.277785,-0.173221
-0.135494,0.0944142,0.0758125
-0.44203,-0.163362,-1.28691
-1.05872,-0.294454,-1.70311
-0.95922,-0.288736,-0.371011
-0.387453,-0.156937,0.189829
-0.448983,-0.78086,-1.36862
-1.20227,-1.82352,-1.93245
-1.17558,-1.71677,-0.57244
-0.459089,-0.695757,0.148063
-0.182437,-0.587416,-0.672911
-0.480629,-1.26357,-0.894656
-0.52302,-1.26521,-0.314312
-0.213258,-0.533433,0.0259305
0.103135,0.335506,-1.25108
0.15694,0.911666,-1.70112
0.0687094,0.82481,-0.347718
0.05961,0.249718,0.166444
0.0586076,-0.208899,-3.09457
-0.378898,0.0985363,-4.35903
-0.222007,-0.137837,-0.516072
0.0576351,-0.200733,0.525698
-0.00932949,-1.64457,-3.36588
-0.623589,-4.08792,-5.177
-0.670196,-3.83518,-1.00457
-0.120976,-1.31664,0.479584
0.0676451,-1.19426,-1.50935
-0.0623851,-2.7365,-2.20416
-0.222038,-2.6699,-0.594794
-0.0177766,-1.0414,0.102643
0.571613,0.337401,-1.34028
1.27586,0.995957,-2.00821
1.31535,0.909786,-0.692995
0.520528,0.296067,0.0568618
1.23228,-0.168719,-3.24621
3.37699,0.596029,-5.19977
3.29095,0.191092,-1.53114
1.2161,-0.12797,0.352559
1.51899,-1.46638,-3.52372
3.99825,-3.01956,-5.62075
3.77125,-2.75495,-1.66506
1.31955,-1.16042,0.393046
0.661569,-1.07876,-1.53417
1.39153,-2.40752,-2.30788
1.36091,-2.36842,-0.749894
0.601593,-0.976311,0.0864884
0.483185,0.125997,-0.682936
1.05721,0.355861,-1.01905
1.06229,0.305327,-0.50546
0.458232,0.111029,-0.0612652
1.08879,-0.105697,-1.51364
2.63786,-0.00204527,-2.31398
2.53942,-0.117322,-1.06068
1.01611,-0.103515,-0.0557677
1.18249,-0.623289,-1.5566
2.7338,-1.3206,-2.2848
2.65925,-1.22656,-1.0609
1.06211,-0.54903,-0.0429692
0.537257,-0.489568,-0.72438
1.15599,-1.04807,-1.02965
1.16364,-0.999046,-0.502707
0.519059,-0.437763,-0.0439122
