#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.272151,0.452124,-0.389826,141.4,-342.273,-50.4342,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
0.361799,-0.0603783,-0.281759,88.5636,-88.0901,-0.33035,0,5e+08,6.63e-26,1.60218e-19,40Ar+,57
0.0297494,-0.146008,-0.252517,-118.022,-146.13,-21.0807,0,5e+08,6.63e-26,1.60218e-19,40Ar+,41
0.0891588,0.142629,0.280828,267.487,104.238,10.3213,0,5e+08,6.63e-26,1.60218e-19,40Ar+,40
-0.0152675,-0.097116,-0.373205,231.176,133.476,190.918,0,5e+08,6.63e-26,1.60218e-19,40Ar+,25
0.16117,-0.254577,-0.250477,88.1715,-153.724,136.141,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
-0.0582487,0.460001,0.428273,-237.036,98.0493,-209.952,0,5e+08,6.63e-26,1.60218e-19,40Ar+,20
-0.254381,-0.123986,0.362937,-212.704,-70.3201,16.8665,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
-0.206191,0.287999,0.152998,-176.579,159.056,206.504,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
-0.0529153,0.197904,0.220884,133.135,222.028,-7.87394,0,5e+08,6.63e-26,1.60218e-19,40Ar+,23
-0.35531,-0.082789,-0.203321,-292.142,143.534,375.494,0,5e+08,6.63e-26,1.60218e-19,40Ar+,10
0.328309,-0.161326,-0.340463,5.03819,1.94982,388.344,0,5e+08,6.63e-26,1.60218e-19,40Ar+,57
-0.344426,-0.332469,-0.0711967,-335.62,-221.245,-226.751,0,5e+08,6.63e-26,1.60218e-19,40Ar+,14
0.087223,-0.353769,0.0648142,550.642,71.7083,-148.839,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
0.183961,-0.0198868,0.378463,609.508,89.3369,-252.74,0,5e+08,6.63e-26,1.60218e-19,40Ar+,44
-0.323438,-0.146798,0.499566,-28.5296,-61.8344,-38.9347,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
0.0504045,0.317685,-0.457659,-7.92807,-312.839,361.152,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
-0.272444,0.175692,-0.166244,-140.431,383.893,-298.635,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
-0.10944,-0.0565769,-0.0313491,222.215,180.634,-157.877,0,5e+08,6.63e-26,1.60218e-19,40Ar+,26
-0.302462,0.47595,-0.33249,-376.724,-201.424,172.522,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
-0.450596,0.411546,-0.115624,-41.782,-186.081,-295.597,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
-0.179021,-0.175884,0.0176097,-291.106,-37.6809,69.5208,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
0.133949,0.382698,0.0528049,228.792,70.9025,327.746,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.19592,-0.42747,0.494479,59.7839,166.948,179.226,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.0528201,0.493318,-0.263821,44.0214,368.527,459.575,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
-0.224751,-0.464474,-0.304054,-77.9797,69.7717,122.823,0,5e+08,6.63e-26,1.60218e-19,40Ar+,29
0.149773,0.468921,0.458934,-45.7949,374.662,-152.306,0,5e+08,6.63e-26,1.60218e-19,40Ar+,36
-0.280971,0.340761,-0.158477,325.136,-55.5715,-410.921,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.353592,-0.114079,0.0304998,-96.8769,169.543,179.368,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.347428,0.29535,-0.340661,-245.455,-149.81,-131.861,0,5e+08,6.63e-26,1.60218e-19,40Ar+,1
-0.0992517,0.292588,-0.185397,-37.2656,220.026,-195.592,0,5e+08,6.63e-26,1.60218e-19,40Ar+,18
-0.411818,0.041168,-0.0620285,-348.549,-88.0205,78.0781,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
0.336392,0.0623796,-0.227761,15.1973,-165.261,-301.503,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
-0.0797973,-0.478845,-0.167788,230.542,248.416,-47.4597,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.183178,0.0408169,-0.493502,-44.9088,-165.027,-133.803,0,5e+08,6.63e-26,1.60218e-19,40Ar+,21
0.118697,0.489735,-0.0669198,26.7623,-169.649,53.0493,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
0.442443,-0.492138,0.350991,66.2433,285.095,313.662,0,5e+08,6.63e-26,1.60218e-19,40Ar+,64
-0.368058,-0.407647,0.450196,396.782,238.547,-5.34482,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
0.301756,-0.137107,0.255415,-255.741,-62.8161,303.637,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
