#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.216125,-0.37126,-0.469643,410.706,485.724,200.915,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.13204,0.204197,-0.478831,96.8151,74.8688,513.099,0,5e+08,6.63e-26,1.60218e-19,40Ar+,37
0.0192611,0.443739,-0.32536,8.13347,-48.5134,-8.93132,0,5e+08,6.63e-26,1.60218e-19,40Ar+,33
-0.0689783,0.0968436,0.271936,-470.104,-125.692,-677.243,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
0.268138,-0.376654,0.079678,-64.3906,-125.445,152.066,0,5e+08,6.63e-26,1.60218e-19,40Ar+,63
0.25176,-0.0911346,-0.467524,342.83,-146.873,-67.2435,0,5e+08,6.63e-26,1.60218e-19,40Ar+,41
-0.472355,-0.141421,0.295494,-203.398,50.7501,-6.7017,0,5e+08,6.63e-26,1.60218e-19,40Ar+,12
-0.0476674,0.0879364,0.488465,-376.902,175.436,178.84,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
-0.221938,-0.334824,-0.156379,147.023,-93.4366,115.603,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.1434,-0.0374155,0.459748,222.183,-53.9576,215.392,0,5e+08,6.63e-26,1.60218e-19,40Ar+,28
-0.131259,-0.480776,-0.189757,-549.773,-342.635,-204.487,0,5e+08,6.63e-26,1.60218e-19,40Ar+,30
-0.154928,0.232221,0.394873,-70.5803,287.36,-246.391,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
0.205223,0.313153,0.0188527,-246.901,-368.115,-187.808,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.176203,-0.321309,0.197824,-168.216,30.4631,-237.489,0,5e+08,6.63e-26,1.60218e-19,40Ar+,47
-0.266805,-0.365575,0.484773,-259.908,-294.222,-178.203,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.117909,-0.318811,0.200623,-138.767,86.6902,97.4706,0,5e+08,6.63e-26,1.60218e-19,40Ar+,31
-0.440068,-0.250523,0.478184,-260.452,328.089,-31.0905,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
0.118047,0.253721,0.12049,-87.1086,579.656,276.826,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
-0.0372791,0.453283,0.0342781,229.801,-148.844,-140.29,0,5e+08,6.63e-26,1.60218e-19,40Ar+,19
0.262907,0.155619,-0.0824703,42.3231,241.128,-161.069,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
-0.246173,-0.114128,0.22156,104.948,-187.762,-348.032,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
0.205649,-0.478671,0.417869,-3.02637,158.935,-284.027,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.260759,0.0949579,0.391825,-67.8844,-90.2467,-65.9191,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
0.405095,0.0343235,0.265694,103.762,14.3216,-162.703,0,5e+08,6.63e-26,1.60218e-19,40Ar+,56
0.137805,0.118849,-0.108091,215.18,-83.3728,112.269,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
-0.333528,0.148326,-0.0615106,-287.641,-36.3009,293.872,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
-0.0185557,-0.11032,0.202352,-417.489,243.563,226.9,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
-0.161895,-0.302917,0.469034,-321.482,166.521,85.9898,0,5e+08,6.63e-26,1.60218e-19,40Ar+,32
-0.260915,0.124401,0.407149,-218.231,22.8061,-200.958,0,5e+08,6.63e-26,1.60218e-19,40Ar+,8
0.0343326,0.290014,-0.00945952,-169.234,-304.157,258.807,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.31331,-0.384879,-0.499222,128.302,-14.1229,-86.9184,0,5e+08,6.63e-26,1.60218e-19,40Ar+,13
-0.304875,0.453765,0.437952,48.6194,194.056,-62.1545,0,5e+08,6.63e-26,1.60218e-19,40Ar+,4
0.450222,0.0533048,-0.0126487,63.7971,338.387,-209.805,0,5e+08,6.63e-26,1.60218e-19,40Ar+,54
0.277071,0.220242,0.176841,390.912,346.174,257.873,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
0.0822813,0.321338,-0.192065,-247.042,10.0635,-68.1512,0,5e+08,6.63e-26,1.60218e-19,40Ar+,34
-0.382858,0.0275824,-0.183771,-58.9489,401.352,124.689,0,5e+08,6.63e-26,1.60218e-19,40Ar+,6
