-0.05,0.0,0.0,0.001,0.030000000000000013,0.030000000000000013,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.04833333333333334,0.0,0.0,0.001,0.02571428571428573,0.02571428571428573,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.04666666666666667,0.0,0.0,0.001,0.022500000000000006,0.022500000000000006,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.045000000000000005,0.0,0.0,0.001,0.020000000000000007,0.020000000000000007,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.043333333333333335,0.0,0.0,0.001,0.018000000000000002,0.018000000000000002,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.04166666666666667,0.0,0.0,0.001,0.01636363636363637,0.01636363636363637,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.04,0.0,0.0,0.001,0.015000000000000001,0.015000000000000001,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.03833333333333334,0.0,0.0,0.001,0.013846153846153848,0.013846153846153848,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.03666666666666667,0.0,0.0,0.001,0.012857142857142857,0.012857142857142857,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.035,0.0,0.0,0.001,0.012000000000000002,0.012000000000000002,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.03333333333333334,0.0,0.0,0.001,0.011250000000000003,0.011250000000000003,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.03166666666666667,0.0,0.0,0.001,0.010588235294117648,0.010588235294117648,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.030000000000000002,0.0,0.0,0.001,0.01,0.01,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.028333333333333335,0.0,0.0,0.001,0.009473684210526316,0.009473684210526316,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
-0.02666666666666667,0.0,0.0,0.001,0.009000000000000001,0.009000000000000001,1000,0.0,0.0,375.99424119465004,375.99424119465004,375.99424119465004
