1.48118,99.4642,99.1682
4.92601,166.004,320.473
6.99824,95.6864,546.312
4.18582,-45.6723,534.675
-0.991484,-131.516,299.417
-1.51534,-87.1,85.1604
4.19595,328.503,169.564
13.0204,709.535,692.898
15.9633,584.968,1454.99
4.29709,-412.379,1425.18
-10.9587,-632.842,629.409
-6.2725,-310.193,130.627
3.81277,567.548,107.855
14.4014,1523.35,558.517
5.57174,1571.1,1455.43
-25.5025,-1291.95,1385.06
-27.4547,-1428.43,452.751
-9.52791,-548.936,45.7049
-1.54078,559.239,-20.7867
-13.0816,1511.99,-324.148
-42.1027,1655.19,-1141.71
-74.7417,-1117.91,-1377.61
-23.9089,-1368.23,-516.758
-6.31605,-534.079,-95.0454
-3.63114,321.918,-111.707
-13.9317,709.044,-553.159
-29.2227,598.913,-1286.23
-37.3338,-316.133,-1414.28
-17.3359,-555.506,-672.161
-4.71308,-279.825,-160.266
-1.83145,97.1244,-77.8221
-5.45295,169.12,-277.512
-9.38559,107.367,-505.748
-8.98465,-14.0298,-529.437
-5.96949,-102.714,-308.731
-2.2013,-75.8118,-94.0634
1.15294,147.32,152.689
3.15072,232.729,439.337
4.57261,126.988,695.424
1.93341,-69.2886,683.967
-2.35594,-192.027,403.28
-2.39743,-130.746,127.88
1.77054,440.564,256.148
1.62706,829.543,869.563
-4.44511,578.938,1583.64
-9.16756,-410.207,1482.9
-14.3148,-729.501,727.441
-7.8087,-404.567,184.861
0.00842479,720.676,170.627
-10.767,1593.67,706.679
-53.526,1465.38,1663.59
-53.8234,-1133.03,1243.08
-35.0194,-1426.56,419.698
-12.1206,-668.186,60.6315
-5.20874,715.818,-16.6637
-26.5077,1618.02,-272.021
-67.1237,1647.18,-977.9
-70.7637,-941.703,-1275.6
-33.0308,-1348.94,-535.25
-10.4839,-652.037,-129.926
-6.52016,442.74,-155.598
-20.704,867.532,-641.14
-36.3515,689.34,-1331.29
-42.1742,-275.177,-1446.36
-24.0524,-640.288,-788.957
-7.9418,-373.878,-230.179
-3.36836,150.848,-116.2
-8.65113,251.023,-372.9
-12.9346,164.049,-640.104
-14.1031,-19.8913,-663.609
-9.71335,-152.444,-417.415
-3.70507,-114.106,-143.176
-0.357053,116.309,124.528
-0.961575,180.461,322.257
-1.62543,102.181,476.163
-2.63678,-51.4924,460.698
-3.06993,-143.618,285.62
-1.92987,-100.1,99.9917
-2.26034,314.455,207.229
-7.28778,528.234,574.027
-12.0365,327.79,889.584
-10.9466,-186.069,809.64
-10.287,-429.432,447.971
-5.54068,-273.337,138.786
-5.37803,486.731,145.357
-17.9678,883.369,417.955
-30.1634,625.869,687.988
-19.9162,-363.196,474.822
-19.1585,-710.454,189.864
-9.07051,-420.428,40.7814
-7.60964,491.001,-8.25091
-22.776,914.992,-134.092
-36.8718,712.922,-459.184
-36.7455,-366.706,-655.72
-24.0441,-694.15,-345.623
-9.56064,-411.503,-109.417
-6.65184,325.374,-118.815
-17.6304,572.989,-406.135
-27.2585,410.295,-755.578
-28.755,-127.757,-828.304
-19.2054,-390.081,-521.137
-7.4922,-257.031,-183.537
-3.21789,123.576,-91.9387
-7.83911,202.992,-265.863
-11.5471,138.443,-430.275
-12.2572,-14.2794,-446.358
-8.65056,-118.267,-301.637
-3.52023,-89.6436,-115.624
-1.15255,56.835,62.2678
-2.61336,87.7734,142.836
-3.49007,54.0102,193.156
-3.3119,-16.0197,181.902
-2.35192,-59.851,119.472
-1.0983,-44.2679,46.7372
-3.3214,136.994,101.063
-7.44679,211.311,226.118
-9.18402,129.45,291.334
-7.68864,-33.138,257.628
-5.63122,-140.03,161.817
-2.79211,-105.055,61.1701
-5.45233,198.13,70.6415
-12.0402,305.36,140.688
-13.7806,185.461,144.215
-10.5894,-36.8782,88.8385
-8.73536,-193.476,41.3884
-4.55372,-148.051,12.1135
-5.92657,203.207,-4.71931
-13.0754,318.937,-46.7459
-16.232,199.696,-128.331
-15.0891,-42.5771,-184.763
-11.6416,-194.616,-142.552
-5.46583,-146.55,-60.9512
-4.55075,146.548,-56.6985
-10.322,234.884,-160.082
-14.0445,157.3,-264.115
-13.9578,-20.3202,-294.294
-10.2857,-133.25,-217.769
-4.56987,-101.467,-92.9804
-2.10868,62.7361,-44.6753
-4.86481,101.628,-115.36
-6.87717,71.5172,-175.619
-7.03331,-2.44107,-184.955
-5.11614,-52.2071,-135.528
-2.22876,-41.2801,-58.416
-0.93719,14.3503,15.5826
-1.94546,22.7254,27.7592
-2.36081,17.524,29.0206
-1.99809,4.1146,24.7637
-1.21233,-6.6893,19.0029
-0.465186,-7.0536,9.60112
-2.1588,27.797,23.4548
-4.19008,39.9914,34.038
-4.65776,31.0466,22.9728
-3.857,17.5571,15.3162
-2.44017,-2.95644,15.7247
-1.0406,-10.4468,10.096
-2.96312,34.1821,14.8237
-5.40241,42.4476,12.2453
-5.48707,30.3929,-11.2222
-4.67357,33.611,-17.8019
-3.28418,8.7659,-10.4603
-1.60044,-9.07288,-3.12003
-2.90069,36.1921,-2.55943
-5.34425,44.7221,-10.3612
-5.67258,29.1059,-18.3333
-4.98329,31.3648,-25.6482
-3.94887,6.5235,-32.9576
-2.0121,-9.8734,-19.9235
-2.11445,31.6848,-13.8825
-4.20161,45.6817,-28.2376
-5.03993,33.2777,-36.1928
-4.72119,15.6915,-43.2304
-3.66586,-5.75426,-44.84
-1.79356,-11.6692,-25.8909
-0.96194,16.8579,-10.9672
-2.05477,26.9385,-22.8896
-2.69236,20.7248,-30.551
-2.63615,4.74966,-33.9569
-1.97815,-7.38638,-30.102
-0.923411,-7.55562,-15.99
-0.380795,-0.778753,-1.26821
-0.743692,-0.62073,-6.74765
-0.847869,2.01924,-13.1835
-0.679649,5.5917,-13.7462
-0.378818,6.31394,-8.00653
-0.124158,3.39928,-2.22323
-0.757561,-5.01215,-3.05117
-1.36656,-7.74425,-14.6396
-1.45805,0.224954,-27.5151
-1.18846,15.0431,-27.3459
-0.678761,19.5804,-15.5202
-0.237164,10.7178,-4.40052
-0.899084,-9.96332,-3.11758
-1.48326,-17.3,-12.9495
-1.45753,-5.00915,-22.5157
-1.23958,22.5523,-20.5722
-0.76119,31.7045,-12.1076
-0.311965,17.3988,-4.19373
-0.805478,-9.74706,-0.902325
-1.29745,-17.8062,-0.140765
-1.20767,-6.63603,3.69255
-0.967844,21.4075,5.51716
-0.716475,30.6344,0.534075
-0.372639,16.809,-1.97568
-0.563699,-4.49317,0.946218
-0.970302,-8.16309,7.06337
-0.978752,-2.10433,15.2296
-0.818043,12.2634,15.3479
-0.651185,17.1925,6.22807
-0.353206,9.53903,-0.245428
-0.253516,-0.37661,0.833725
-0.480558,-0.555009,4.57023
-0.547483,1.03295,8.76465
-0.492251,3.90149,8.3158
-0.383018,4.77469,3.57231
-0.196946,2.64442,0.0788701
