-107.463,-7216.35,-7194.84
-357.369,-12044,-23250.7
-507.696,-6942.51,-39635.4
-303.671,3313.21,-38791
71.9162,9541.29,-21722.6
109.925,6319.01,-6178.27
-304.417,-23833.4,-12302
-944.606,-51478,-50270.3
-1158.07,-42440.8,-105560
-311.739,29917.3,-103397
795.052,45912.4,-45663.5
455.05,22504.4,-9476.85
-276.587,-41176.3,-7824.81
-1044.75,-110521,-40520.3
-404.092,-113986,-105591
1850.27,93729.7,-100486
1991.88,103632,-32847.1
691.238,39825.3,-3315.82
111.826,-40573.6,1508.43
949.21,-109697,23517.8
3054.76,-120086,82831.7
5422.65,81103.8,99945.7
1734.69,99265.2,37491.1
458.249,38747.6,6895.58
263.48,-23355.7,8104.73
1010.85,-51442.3,40132.7
2120.22,-43452.2,93317.2
2708.68,22935,102607
1257.78,40301.9,48765.5
341.948,20301.3,11627.2
132.895,-7046.56,5646.17
395.658,-12270.1,20134
680.974,-7789.82,36692.6
651.88,1017.66,38411.2
433.088,7451.76,22398.6
159.707,5500.14,6824.33
-83.6408,-10688.3,-11077.7
-228.568,-16885,-31874.2
-331.719,-9213.52,-50453.4
-140.255,5026.47,-49622
170.924,13931.3,-29258
173.929,9485.56,-9277.65
-128.436,-31963.5,-18583.6
-117.995,-60184.7,-63087.2
322.565,-42003.3,-114894
665.154,29759.6,-107585
1038.55,52925,-52775.9
566.521,29351.3,-13411.6
-0.573072,-52285.9,-12378.9
781.239,-115623,-51269.6
3883.46,-106316,-120694
3905,82200,-90185.4
2540.72,103497,-30449.1
879.362,48476.9,-4398.75
377.946,-51933.4,1209.26
1923.26,-117389,19735.8
4870,-119505,70947.6
5134.05,68319.6,92545.7
2396.47,97865.2,38832.7
760.637,47305.3,9426.24
473.082,-32121.4,11289
1502.18,-62940.6,46515.6
2637.42,-50012.8,96585.8
3059.85,19963.4,104934
1745.07,46452.7,57239.2
576.201,27124.8,16699.5
244.397,-10944.2,8430.48
627.685,-18212.2,27054.4
938.463,-11902.2,46440.1
1023.23,1442.82,48145.3
704.729,11059.7,30283.7
268.812,8278.34,10387.5
25.9116,-8438.38,-9034.55
69.7785,-13092.8,-23379.9
117.945,-7413.66,-34545.8
191.316,3735.45,-33423.8
222.733,10419.3,-20721.8
140.015,7262.19,-7254.4
164.008,-22814.1,-15034.5
528.773,-38324.2,-41645.8
873.306,-23782.1,-64539.5
794.221,13498.6,-58739.6
746.352,31154.9,-32500.3
401.986,19830.5,-10068.9
390.208,-35312.9,-10545.6
1303.64,-64089.7,-30322.6
2188.45,-45408.2,-49913.6
1445,26349,-34448.3
1390,51543.1,-13774.6
658.085,30502,-2958.64
552.116,-35622.7,598.767
1652.48,-66383.9,9728.73
2675.15,-51723.8,33314.3
2665.98,26603.8,47573
1744.46,50360.3,25075.2
693.649,29854.5,7938.28
482.621,-23606.3,8620.26
1279.15,-41571.2,29465.6
1977.69,-29767.8,54817.8
2086.25,9268.19,60094
1393.4,28300.1,37808.8
543.58,18647.6,13315.7
233.472,-8965.64,6670.27
568.758,-14727.4,19288.6
837.78,-10044.4,31216.8
889.296,1035.71,32383.6
627.622,8580.16,21883.9
255.402,6503.61,8388.59
83.6229,-4123.47,-4517.54
189.611,-6368.15,-10362.8
253.219,-3918.66,-14013.5
240.292,1162.04,-13197
170.642,4342.08,-8667.69
79.686,3211.6,-3390.79
240.981,-9939.15,-7332.1
540.292,-15331.1,-16404.8
666.335,-9392.1,-21136.3
557.844,2403.76,-18691
408.568,10158.9,-11739.8
202.578,7621.66,-4437.89
395.585,-14374.6,-5125.02
873.558,-22154.4,-10206.9
999.836,-13455.9,-10462.7
768.307,2674.98,-6445.14
633.783,14036.4,-3002.65
330.387,10741,-878.804
429.992,-14743,342.448
948.66,-23139.4,3391.56
1177.68,-14488.6,9310.63
1094.77,3088.44,13404.8
844.633,14119.1,10342.3
396.562,10632.1,4422.07
330.172,-10632.3,4113.55
748.895,-17041.2,11614.1
1018.97,-11412.6,19161.8
1012.68,1473.84,21351.3
746.255,9667.07,15799.3
331.556,7361.36,6745.8
152.992,-4551.59,3241.24
352.957,-7373.29,8369.46
498.959,-5188.78,12741.3
510.286,176.926,13418.6
371.19,3787.53,9832.62
161.703,2994.84,4238.12
67.9959,-1041.15,-1130.51
141.149,-1648.79,-2013.92
171.284,-1271.45,-2105.43
144.969,-298.597,-1796.6
87.9603,485.252,-1378.66
33.7521,511.715,-696.563
156.627,-2016.74,-1701.64
304.003,-2901.52,-2469.43
337.936,-2252.62,-1666.63
279.842,-1273.95,-1111.16
177.047,214.36,-1140.8
75.5017,757.856,-732.458
214.982,-2480.01,-1075.45
391.961,-3079.77,-888.355
398.108,-2205.25,814.241
339.088,-2438.73,1291.6
238.283,-636.15,758.948
116.119,658.157,226.378
210.453,-2625.83,185.702
387.741,-3244.78,751.744
411.566,-2111.88,1330.15
361.558,-2275.77,1860.86
286.506,-473.468,2391.14
145.985,716.233,1445.49
153.408,-2298.8,1007.19
304.839,-3314.36,2048.67
365.662,-2414.49,2625.84
342.538,-1138.61,3136.44
265.97,417.337,3253.2
130.129,846.54,1878.41
69.7911,-1223.08,795.678
149.079,-1954.46,1660.66
195.338,-1503.68,2216.5
191.26,-344.674,2463.61
143.521,535.823,2183.93
66.9961,548.135,1160.09
27.6275,56.4928,92.0137
53.9566,45.0205,489.553
61.5153,-146.516,956.476
