g_x,g_y,g_z
16.3186,-9.55159,-1.73912
31.8241,-13.0193,-7.05733
29.3608,-7.81273,-5.74968
11.553,-1.93133,-2.3259
37.1434,-22.1661,10.3342
74.2454,-29.4569,6.53783
60.5673,-6.46615,1.34566
19.2549,0.553135,-1.02749
40.4536,-22.5482,30.6715
80.5489,-29.822,50.8258
47.0258,2.7932,29.3915
13.5873,7.70299,3.28407
18.8191,-9.41275,18.6684
32.7082,-9.57634,30.8244
18.8639,4.68412,18.6893
4.82663,6.0289,4.14814
27.4125,-21.2199,-3.9809
49.6484,-28.8137,-18.3264
45.1013,-17.6984,-13.6372
16.6135,-4.70884,-5.21434
67.9143,-55.4214,15.8236
162.447,-81.7909,-4.39551
92.4529,-14.153,-37.9525
22.539,2.12384,-8.38162
72.1126,-55.3943,73.6688
173.422,-90.5571,150.823
41.1972,45.9186,29.4051
4.10204,24.9959,-1.69367
27.4683,-21.6449,35.3366
46.1945,-22.8194,64.1585
14.031,19.5775,36.7903
-1.54491,16.4528,8.50924
17.8845,-23.6751,-0.154883
33.9825,-36.2131,-10.4817
18.9655,-24.8864,-8.03789
6.18693,-3.17202,-4.94382
32.1701,-61.3086,16.6843
51.0574,-116.927,34.4722
12.1466,-32.9197,-6.86096
-0.312779,10.6659,-7.86237
25.8922,-61.3797,32.9074
-31.9823,-134.403,58.3459
-88.2706,31.5393,66.2319
-26.8839,30.6975,10.8457
7.0047,-26.2438,21.2664
-15.652,-37.5952,42.6461
-38.5553,13.7253,44.5949
-17.1501,16.4385,13.6875
4.40198,-12.8044,1.5439
5.9927,-20.3922,-0.0702973
1.702,-10.9432,-1.65445
-0.3863,-1.56184,-1.67766
2.16956,-29.0623,7.69262
-12.6923,-45.3106,11.0327
-16.7801,-10.1545,3.73475
-8.61675,4.85228,-1.2395
-4.07668,-30.3433,10.4857
-35.4964,-45.8948,21.6191
-42.3536,6.05853,21.3454
-17.9945,12.0584,6.52525
-3.63551,-13.7311,6.7285
-18.5694,-17.0437,13.8357
-24.8214,2.62396,17.4884
-11.612,6.82919,7.13967
