g_x,g_y,g_z
15.2106,-9.61776,-1.93711
28.8777,-13.1042,-7.35251
25.48,-7.87029,-5.94893
9.48098,-1.98374,-2.47683
35.175,-22.337,9.77216
68.5754,-29.8449,5.32545
52.5423,-7.01966,0.0608292
15.2992,0.220984,-1.85725
38.7768,-22.8474,29.8904
76.2347,-30.7862,48.6202
41.6514,1.27864,25.9794
10.5357,7.00804,1.59244
18.0719,-9.61172,18.1724
31.0048,-10.1641,29.4506
16.7881,3.87768,16.7035
3.61328,5.60811,3.07969
25.5471,-21.4085,-4.37211
44.552,-29.1078,-18.8797
37.859,-17.7139,-13.9629
12.936,-4.7895,-5.53754
64.5953,-55.756,14.734
151.722,-82.6061,-6.60211
72.8501,-14.7094,-39.7706
14.9785,1.59491,-9.93646
69.313,-55.8106,72.0881
165.797,-92.457,145.87
29.1345,41.6732,19.0627
-1.66912,23.4589,-5.47579
26.1917,-21.9,34.3649
43.2194,-23.778,61.3482
10.14,18.0327,32.3609
-3.73031,15.6737,6.33607
16.3244,-23.9513,-0.595507
30.1246,-36.7187,-11.293
14.0813,-25.092,-9.12366
3.55875,-3.37462,-5.50873
29.3816,-61.7628,15.4195
44.0171,-118.839,31.2791
2.59508,-33.6051,-11.1456
-5.16475,9.84006,-9.64924
23.348,-61.3695,31.1134
-37.906,-133.867,52.8467
-95.3125,29.903,58.5627
-30.9349,29.5757,7.62831
5.81605,-26.2481,20.2166
-18.2587,-37.6974,39.8306
-41.6158,12.9546,41.0894
-18.8877,15.8772,11.8489
3.72478,-12.8849,1.25312
4.53074,-20.5707,-0.705612
-0.00181653,-11.1681,-2.40332
-1.35228,-1.69617,-2.06227
0.962899,-29.0733,6.93902
-15.1817,-45.3747,9.26737
-19.7113,-10.5863,1.74401
-10.3114,4.50697,-2.21318
-5.26202,-30.277,9.53623
-38.1355,-45.8178,19.3792
-45.3596,5.71813,18.9078
-19.5892,11.7098,5.2442
-4.22664,-13.6874,6.17896
-19.8273,-17.0017,12.5955
-26.2209,2.45053,16.1076
-12.3791,6.64676,6.38451
