g_x,g_y,g_z
15.9453,-9.12166,-1.88294
30.8628,-12.1593,-7.22399
28.2374,-6.91973,-5.77473
11.0198,-1.45679,-2.33429
36.4596,-21.3918,9.92591
72.3552,-27.9815,5.8879
58.5729,-5.19888,1.00496
18.4464,1.26475,-1.22633
39.8943,-21.845,30.0918
79.4601,-28.6788,49.6144
46.633,3.51133,28.1498
13.3539,8.1386,2.76878
18.6271,-9.0966,18.3245
32.4771,-9.12701,30.1107
18.874,4.94629,17.953
4.86825,6.1608,3.81813
26.8239,-20.2256,-4.30451
48.0989,-26.6278,-18.7607
43.0434,-15.1795,-13.7263
15.681,-3.5055,-5.3054
66.8062,-53.5032,14.9379
158.905,-77.4323,-5.91213
87.3136,-9.46836,-38.048
20.992,4.17461,-8.75953
71.2025,-53.6038,72.3413
171.573,-87.2671,147.693
41.1628,47.061,26.1934
3.90809,26.0317,-2.72362
27.1727,-20.8551,34.6121
45.9458,-21.6416,62.6169
14.454,20.0364,35.4495
-1.32434,16.718,7.95382
17.4359,-22.4628,-0.535153
32.9605,-33.3733,-11.1615
17.7852,-21.6925,-8.76242
5.63944,-1.78212,-5.23324
31.405,-58.8594,15.6252
49.3325,-110.342,32.0727
10.8603,-25.2784,-8.7489
-0.835345,12.9903,-8.44732
25.3011,-58.9713,31.5153
-32.2857,-128.592,55.1521
-86.5146,34.2811,64.9225
-26.5142,31.8693,10.3485
6.84827,-25.1968,20.536
-15.4563,-35.7333,41.2616
-37.7289,14.5822,43.7491
-16.7775,16.7761,13.3524
4.24775,-12.076,1.32245
5.70248,-18.8194,-0.486608
1.37977,-9.38983,-2.05329
-0.541678,-0.845532,-1.85503
1.94028,-27.6085,7.15093
-12.9735,-41.9624,10.0204
-17.0093,-7.18748,2.99369
-8.70112,6.01777,-1.50702
-4.24,-29.0651,9.84869
-35.5806,-43.3316,20.5133
-42.1266,7.9471,20.9087
-17.8081,12.8097,6.35307
-3.67218,-13.155,6.38734
-18.4963,-16.0494,13.2972
-24.5873,3.29556,17.1998
-11.4533,7.088,7.03813
