g_x,g_y,g_z
13.2667,-7.43466,-2.90479
24.5976,-9.11063,-8.99029
20.8726,-4.26403,-7.33265
7.26148,-0.339765,-3.13319
31.4911,-18.2437,7.3695
59.9247,-22.4479,0.751735
42.7754,-0.849915,-4.17961
11.0682,2.77155,-3.82281
35.4231,-18.9332,26.8748
68.5736,-23.895,42.2238
33.0746,6.58511,19.417
6.97596,8.94246,-1.44529
16.5626,-7.71451,16.3786
27.8964,-6.96801,25.572
13.6848,6.27746,12.5472
2.23671,6.51065,1.06467
22.0371,-16.2635,-6.29839
36.5917,-18.9367,-21.9296
29.3893,-8.39455,-16.0441
9.23449,-0.847765,-6.54977
57.8968,-45.6906,9.63755
135.074,-61.8765,-16.7607
55.1008,2.54703,-48.2945
8.51619,7.58927,-13.6218
63.4389,-46.4013,65.5001
152.297,-73.9868,129.685
17.2157,54.4606,1.48043
-5.71516,27.2951,-12.4041
23.7646,-17.6205,30.5319
38.7063,-16.2888,52.1791
6.77695,23.122,21.8802
-4.97572,17.4627,1.73789
13.3517,-17.7498,-2.62666
23.8589,-23.6274,-14.4493
8.14122,-12.8059,-10.9285
1.115,1.56735,-6.4774
24.0374,-49.1839,10.0023
32.77,-88.3385,20.1623
-5.61596,-6.47603,-19.8343
-7.84814,18.2591,-13.7821
19.1282,-50.0436,24.1748
-43.5326,-109.644,34.6949
-93.3282,47.5101,36.0853
-30.552,35.353,-0.566255
4.22709,-21.3401,16.165
-19.7649,-28.7996,29.8836
-40.6683,19.285,29.5768
-18.377,18.286,6.78373
2.54055,-9.46935,0.168696
2.4677,-13.6642,-2.48709
-1.54709,-4.70717,-3.74932
-1.98926,1.09331,-2.73494
-0.909355,-22.4286,4.18879
-17.6473,-31.4549,3.85111
-19.9119,1.74478,-3.30079
-10.3463,9.3284,-4.62899
-6.52097,-24.2724,6.06548
-38.4444,-34.1417,11.4133
-42.7478,15.1835,10.03
-18.4483,15.4589,1.22237
-4.65519,-11.0246,4.12644
-19.6881,-12.2662,7.95828
-24.9802,6.24502,10.9584
-11.675,8.2286,3.87127
