g_x,g_y,g_z
16.0618,-9.6721,-1.97744
30.8269,-13.2453,-7.54216
27.8228,-8.0489,-6.28393
10.7607,-2.05137,-2.66411
36.8574,-22.4835,9.81942
72.8089,-30.2533,5.39731
57.9608,-7.60765,0.0967305
18.1375,-0.0151465,-1.85986
40.4186,-22.9523,30.0957
80.4613,-31.0027,49.4126
47.1199,0.990198,27.5778
13.4964,6.81734,2.26895
18.9223,-9.66754,18.3558
33.0932,-10.268,30.0791
19.4412,3.75396,17.7526
5.09255,5.52513,3.59788
27.0584,-21.3977,-4.479
47.9801,-28.9097,-19.3857
42.0165,-17.4415,-14.8908
15.1572,-4.63705,-6.04196
67.7068,-55.9968,14.7788
160.348,-83.0045,-6.96809
85.3655,-15.0826,-41.1545
20.5229,1.54858,-10.5595
72.2561,-56.1159,72.5112
174.291,-92.9037,147.405
43.6432,41.411,23.3758
4.42662,23.2933,-4.3291
27.7342,-22.1008,34.7324
47.2788,-24.1752,62.5724
15.7379,17.6041,34.468
-0.835611,15.485,7.188
17.6427,-23.7751,-0.715104
32.8939,-35.8515,-11.862
17.0479,-23.6565,-9.90315
5.28004,-2.74047,-6.02469
32.0806,-61.7353,15.5411
50.2316,-117.215,30.9558
9.90173,-29.8662,-13.2131
-1.12973,10.8973,-10.6041
26.1643,-61.9179,31.6852
-30.6482,-135.297,54.0861
-85.4425,29.3226,58.4264
-26.0771,29.6159,7.5931
7.28496,-26.609,20.6606
-14.6229,-38.5681,40.8868
-36.8579,12.1995,41.6469
-16.3755,15.6678,12.1059
4.31121,-12.7625,1.20184
5.679,-20.0866,-0.927378
1.2414,-10.3667,-2.71354
-0.632765,-1.28776,-2.28451
2.16033,-29.0367,6.98897
-12.7629,-44.8425,9.09895
-16.9379,-9.30469,1.09212
-8.717,5.1095,-2.61328
-3.93177,-30.5041,9.75975
-35.0985,-46.1624,19.5516
-41.7959,5.72353,18.4476
-17.6502,11.8303,4.97567
-3.50011,-13.8796,6.35832
-18.1808,-17.3889,12.8447
-24.2709,2.14859,16.096
-11.2966,6.56013,6.34204
