g_x,g_y,g_z
13.324,-7.46663,-2.91786
24.7035,-9.14943,-9.03028
20.9619,-4.2817,-7.36527
7.29221,-0.340802,-3.14715
31.6276,-18.3226,7.40101
60.1837,-22.5442,0.753463
42.9583,-0.851914,-4.19943
11.1145,2.78437,-3.84029
35.5771,-19.0151,26.9917
68.871,-23.9979,42.4068
33.2156,6.61535,19.4997
7.00467,8.98212,-1.45279
16.6346,-7.74781,16.4498
28.0173,-6.9977,25.6828
13.7432,6.3056,12.6007
2.24575,6.53941,1.06857
22.1323,-16.3334,-6.32667
36.7487,-19.0168,-22.0268
29.5141,-8.42871,-16.1151
9.27308,-0.850406,-6.57883
58.1479,-45.8881,9.6781
135.659,-62.1418,-16.8377
55.3328,2.56305,-48.5093
8.54987,7.62408,-13.6829
63.7147,-46.602,65.7852
152.959,-74.3061,130.248
17.2842,54.7027,1.48005
-5.74299,27.4156,-12.4612
23.8678,-17.6966,30.6645
38.8739,-16.3581,52.4048
6.80448,23.2247,21.9722
-4.99856,17.5397,1.74374
13.409,-17.8258,-2.63887
23.9607,-23.7273,-14.5137
8.17404,-12.8586,-10.9771
1.11857,1.57558,-6.50613
24.1405,-49.3959,10.0443
32.9085,-88.7173,20.2469
-5.64534,-6.49695,-19.9245
-7.88449,18.3414,-13.844
19.2102,-50.2597,24.2784
-43.727,-110.118,34.8405
-93.7391,47.7235,36.2349
-30.687,35.5096,-0.571918
4.24482,-21.4322,16.2345
-19.8529,-28.9233,30.011
-40.8474,19.3714,29.7023
-18.458,18.3668,6.81155
2.55115,-9.50988,0.16906
2.47752,-13.7221,-2.49862
-1.55474,-4.72599,-3.76624
-1.99839,1.09887,-2.74717
-0.91426,-22.525,4.2062
-17.7261,-31.5888,3.86605
-20,1.75592,-3.3171
-10.3921,9.37063,-4.65018
-6.55029,-24.3771,6.09085
-38.6138,-34.288,11.4604
-42.9353,15.2528,10.0707
-18.5292,15.5278,1.22621
-4.67591,-11.0722,4.1438
-19.7748,-12.3186,7.99148
-25.0897,6.27351,11.0046
-11.7262,8.26514,3.88729
