g_x,g_y,g_z
13.2915,-7.4485,-2.91039
24.6435,-9.12747,-9.00747
20.9113,-4.27175,-7.34666
7.27484,-0.340255,-3.13918
31.5501,-18.2778,7.38317
60.0367,-22.4896,0.752652
42.8547,-0.850944,-4.18798
11.0884,2.77702,-3.83026
35.4897,-18.9686,26.9253
68.7022,-23.9395,42.3029
33.1358,6.59802,19.453
6.98853,8.95952,-1.44839
16.5937,-7.72892,16.4094
27.9486,-6.98089,25.6199
13.7101,6.28953,12.5704
2.24069,6.52303,1.06644
22.0783,-16.2938,-6.31051
36.6597,-18.9715,-21.9714
29.4436,-8.40953,-16.0746
9.25132,-0.849007,-6.56226
58.0053,-45.7761,9.65521
135.327,-61.9914,-16.7935
55.2018,2.55347,-48.3867
8.53109,7.60414,-13.648
63.558,-46.4881,65.6232
152.583,-74.1249,129.928
17.246,54.5647,1.48105
-5.72687,27.347,-12.4284
23.8092,-17.6534,30.5892
38.7788,-16.3189,52.2767
6.78904,23.1661,21.9203
-4.98546,17.4958,1.74061
13.3765,-17.7827,-2.63185
23.9031,-23.6708,-14.477
8.15566,-12.829,-10.9494
1.11667,1.57077,-6.48974
24.0821,-49.2756,10.0206
32.8302,-88.5027,20.1992
-5.62813,-6.48578,-19.8728
-7.8636,18.2944,-13.8086
19.1638,-50.1371,24.2197
-43.616,-109.849,34.7583
-93.5052,47.6016,36.1507
-30.6101,35.4204,-0.568344
4.23482,-21.38,16.1951
-19.8027,-28.8531,29.9389
-40.7454,19.322,29.6314
-18.4119,18.3207,6.79594
2.54517,-9.48692,0.168892
2.47203,-13.6894,-2.49199
-1.5503,-4.71546,-3.75656
-1.99315,1.09563,-2.74019
-0.911379,-22.4704,4.1964
-17.6811,-31.513,3.85775
-19.9498,1.74924,-3.30761
-10.366,9.34647,-4.63802
-6.53354,-24.3177,6.07655
-38.5173,-34.2051,11.4339
-42.8286,15.2131,10.0479
-18.4832,15.4885,1.22419
-4.66409,-11.0452,4.134
-19.7255,-12.289,7.97277
-25.0274,6.25719,10.9785
-11.6971,8.24431,3.87828
