g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-71.1737,-164.619,-101.601
-184.641,-252.675,-176.421
-196.533,-270.443,-187.441
-129.539,-165.249,-86.8546
-167.556,-236.483,-227.44
-277.8,-392.68,-303.737
-290.665,-427.901,-289.966
-217.887,-239.733,-204.427
-147.016,-256.818,-256.65
-261.302,-422.965,-362.737
-243.856,-417.679,-344.222
-167.346,-277.583,-226.866
-97.7728,-173.72,-178.26
-154.757,-284.804,-233.357
-132.526,-285.969,-221.371
-90.9477,-192.097,-134.648
-91.9767,-205.898,-158.873
-172.678,-266.517,-207.741
-197.404,-300.604,-178.451
-141.689,-195.707,-118.602
-173.556,-282.051,-188.571
-275.361,-375.463,-299.295
-290.166,-404.868,-259.598
-156.018,-254.034,-157.621
-102.845,-241.55,-220.017
-245,-364.76,-300.464
-249.793,-373.146,-307.304
-172.843,-219.37,-166.499
-128.012,-117.352,-150.035
-169.966,-228.771,-199.111
-146.088,-223.878,-212.119
-130.319,-175.195,-92.0308
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
