g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-94.1709,-26.3767,-1.01555
-103.93,-24.1657,-42.2637
-92.011,-8.79087,-62.9003
-31.6063,17.0835,-12.3331
-107.172,-6.47579,-20.2781
-186.874,10.8487,-14.4999
-166.561,27.7808,-63.8275
-96.852,46.4277,-27.8871
-93.5162,19.4149,-25.2039
-128.633,31.963,-47.3876
-150.451,1.95868,-70.5961
-138.001,7.80322,-60.2511
-29.1709,14.137,-43.2975
-83.3353,58.3681,-45.2487
-76.3206,19.473,-65.3547
-61.3952,-15.2959,-32.356
-70.332,-28.4107,1.88908
-122.731,-36.803,-31.0488
-79.7143,-15.8029,-90.9459
-80.2939,8.48404,-52.8317
-80.2622,-14.4197,-25.4886
-132.627,6.28389,-46.7124
-153.677,34.7855,-110.624
-99.9129,17.7752,-47.7353
-64.0164,-12.736,-87.529
-149.581,-2.60053,-71.8233
-113.839,14.2296,-124.479
-137.813,4.01926,-72.3252
-16.0624,37.9915,-132.599
-79.5301,39.1413,-76.675
-53.7907,47.1255,-87.4105
-69.5527,-36.0221,-83.8203
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
