g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-186.126,-67.1848,6.65939
-319.032,-69.1448,25.4698
-274.84,-47.368,53.8226
-172.208,-45.1547,82.3431
-283.183,-70.8886,33.3632
-526.161,-65.2621,73.6532
-466.753,-70.3312,103.225
-321.497,-53.7605,118.626
-281.919,-78.3772,31.4342
-477.067,-127.069,60.4634
-479.774,-109.485,96.0607
-340.811,-85.7378,41.4279
-225.026,-36.4346,-10.4173
-371.908,-66.184,13.2042
-355.443,-74.7601,31.0149
-246.458,-71.7636,22.6534
-182.169,-110.239,-51.2455
-307.603,-102.181,18.725
-252.909,-65.9961,85.402
-194.638,-36.7021,94.6252
-278.586,-74.9347,-12.0776
-487.311,-97.1121,39.8126
-429.175,-96.8317,112.221
-298.668,-97.3043,67.0486
-235.26,-89.8856,-42.9126
-435.475,-144.917,45.363
-453.373,-128.6,82.3813
-355.495,-93.8625,-0.337916
-142.852,-24.8916,-76.2707
-313.737,-71.4092,44.6758
-300.049,-94.8822,36.8435
-243.527,-84.352,-12.2782
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
