g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-123.558,21.8892,103.2
-203.512,25.7212,196.089
-189.501,91.3945,200.513
-163.046,59.693,119.555
-141.57,10.8817,224.679
-234.631,29.7078,338.387
-254.834,94.5094,305.923
-150.062,36.2703,182.631
-113.734,-13.5978,224.941
-168.75,-2.39137,338.746
-149.897,57.79,325.262
-111.007,30.0167,188.527
-39.1018,-19.2657,179.738
-126.711,-15.4962,210.084
-116.148,19.1175,223.022
-71.1117,2.53641,121.837
-132.468,-24.6198,141.379
-192.256,25.3902,256.806
-199.526,70.8621,218.158
-108.433,32.4908,140.239
-168.258,-45.1734,234.796
-261.995,12.0871,356.166
-210.408,48.0864,296.608
-89.9922,23.4392,201.03
-114.751,-44.611,216.632
-143.912,-64.2468,351.964
-90.1835,45.9339,314.487
-62.0686,67.8388,172.183
6.62078,13.8058,204.074
-81.7004,-9.43921,250.559
-22.0377,-8.27972,239.633
-34.773,-37.3915,139.341
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
