g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-128.214,-22.8502,101.727
-173.966,36.4507,145.505
-182.929,108.53,170.443
-128.528,4.70904,131.217
-175.868,-3.08728,170.635
-278.649,37.7185,267.331
-296.076,103.919,235.201
-152.384,29.1804,178.929
-174.997,39.0725,135.469
-238.133,53.1278,206.417
-250.344,33.4833,205.6
-148.464,8.46184,139.715
-79.4491,34.8431,93.3132
-146.597,17.9573,141.229
-154.392,0.794309,166.864
-110.053,-10.3901,107.499
-112.836,-1.21557,78.3482
-173.86,35.9469,171.23
-166.262,86.6218,119.519
-133.044,25.4267,94.7103
-171.093,-30.4016,196.077
-273.382,22.3094,282.69
-267.948,16.786,221.581
-192.539,-24.9187,140.163
-160.777,-5.79557,148.057
-210.559,35.5766,240.82
-241.471,35.5906,188.25
-195.583,-12.6275,147.503
-115.895,-29.2611,106.496
-107.968,7.23178,144.647
-94.6477,5.95167,138.341
-120.608,-24.7664,96.6723
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
