g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-133.151,6.62563,105.711
-158.442,-32.5205,161.177
-121.354,-20.361,222.185
-86.7872,-9.99315,107.071
-134.736,14.904,198.284
-204.638,-43.2337,270.649
-227.556,-18.325,281.846
-129.258,-32.8578,163.103
-96.8861,9.93291,206.157
-199.252,-11.5402,278.605
-218.184,-13.352,278.071
-194.238,-15.9181,197.666
-78.1202,14.5535,117.946
-134.109,12.5472,193.667
-143.939,-12.4009,192.564
-137.757,-21.1299,115.208
-124.616,1.45362,82.5048
-194.649,-36.2242,177.051
-164.508,-76.2045,179.955
-110.155,-36.8592,114.068
-136.17,49.3634,151.746
-265.758,-5.33645,224.955
-290.116,-51.6112,219.438
-200.176,-37.8156,137.457
-76.2902,46.4426,107.955
-211.151,-20.2948,251.784
-246.348,7.09979,211.584
-219.614,-24.9786,134.431
-97.0109,-6.57914,39.6761
-146.523,20.0607,170.489
-123.808,32.2659,149.407
-125.686,-15.1306,71.3144
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
