g_x,g_y,g_z
0.00979486,0.0820062,0.0706474
0.00574957,0.0754945,0.116124
-0.00290376,-0.0256069,0.0921046
0.00236408,-0.0504781,0.0402071
0.0223323,0.1325,0.0968237
0.0356251,0.161144,0.164453
0.0309979,-0.0395766,0.119265
0.0241507,-0.0864243,0.0568987
0.0233044,0.110005,0.0109944
0.0543967,0.13122,-0.0129411
0.0667255,-0.0566537,-0.0319936
0.0361449,-0.0766033,-0.0264403
0.00548471,0.0601255,-0.0227246
0.0153807,0.083591,-0.0670271
0.0407104,-0.0161845,-0.0647316
0.0191179,-0.0393214,-0.0412808
0.0135039,0.0567691,0.0473492
0.0140914,0.0559991,0.0813418
0.00273093,-0.0156289,0.06607
-0.00121959,-0.0378741,0.0307614
0.0287245,0.101718,0.0597033
0.0532207,0.11594,0.0852593
0.0204845,-0.0265926,0.0560844
0.00781,-0.064493,0.0284429
0.0294417,0.0954913,-0.00274354
0.0658791,0.102895,-0.034039
0.0547561,-0.0245527,-0.0294828
0.0214567,-0.055666,-0.0212113
0.0109223,0.0522167,-0.0214482
0.0301093,0.0542199,-0.0505616
0.0424371,-0.0191761,-0.0514827
0.0169608,-0.030887,-0.0326594
0.00813096,0.0186373,0.0136336
0.0115206,0.0201655,0.0228536
0.00631893,-7.92927e-05,0.018944
0.00118549,-0.00975385,0.00874808
0.0171308,0.0359101,0.0120884
0.0287383,0.0385928,0.0158211
0.0175137,0.000960989,0.0111175
0.00549743,-0.0162648,0.00545032
0.0182489,0.0354839,-0.00404275
0.034211,0.0358177,-0.0130786
0.0268794,0.00159797,-0.0105132
0.0105576,-0.0143648,-0.00579165
0.00933701,0.0189377,-0.00818993
0.019,0.0180121,-0.0163416
0.0186286,-0.00183529,-0.0154442
0.00828616,-0.00788475,-0.00892718
0.00292976,0.00271784,-0.000103027
0.00461308,0.00362726,1.26991e-05
0.00347963,0.00259536,0.000183507
0.00125153,0.000349846,-0.000217353
0.00566254,0.00542397,-0.0022259
0.00928103,0.00602602,-0.00308567
0.00739255,0.00443102,-0.00195114
0.00280591,0.00101795,-0.00125647
0.0064508,0.00523831,-0.00128422
0.0104755,0.00570393,-0.00314748
0.00818454,0.00444066,-0.00136695
0.00329185,0.00113813,-0.000168594
0.00371893,0.00283136,-0.00065629
0.00609238,0.0027505,-0.00161734
0.00472553,0.00185368,-0.000562923
0.00213095,0.000629081,6.38433e-05
