g_x,g_y,g_z
0.00135709,0.0436705,0.0640215
0.00400202,0.0325865,0.109431
0.000723826,-0.0609907,0.109734
-0.00118407,-0.0544557,0.0558002
0.00982435,0.107688,0.0932322
0.0187262,0.0985119,0.167915
0.0136781,-0.131439,0.152271
0.00195818,-0.115117,0.0686527
0.019304,0.0957257,-0.016608
0.0405186,0.105916,-0.0492611
0.041023,-0.124272,-0.0443617
0.00859135,-0.117842,-0.0206505
0.00422263,0.0447733,-0.0407037
0.00561434,0.0584435,-0.0751301
0.0237139,-0.0517294,-0.0703255
0.0120873,-0.0605569,-0.0278832
0.001617,0.0297668,0.0491204
0.000783056,0.0121354,0.0959184
-0.0017147,-0.0551694,0.0987126
0.00152612,-0.0467425,0.0512452
0.00669656,0.067381,0.0639909
-0.000235366,0.0336775,0.129989
0.00942933,-0.107235,0.134665
0.00578597,-0.0952342,0.0634908
0.0081952,0.0704722,-0.000603189
0.0194826,0.0603304,-0.00607466
0.045621,-0.099153,0.0117072
0.0170769,-0.0931774,0.00309769
0.00306595,0.0392043,-0.0244203
0.0144808,0.0337342,-0.0471004
0.028114,-0.0419729,-0.0375651
0.0117954,-0.0453362,-0.0186369
0.000999222,0.00585031,0.0185873
0.00100343,-0.00447198,0.0388306
0.000880208,-0.0218187,0.0407642
0.00148744,-0.018155,0.0215184
0.00269186,0.0131492,0.0237482
0.00436346,-0.00739495,0.0490911
0.00773664,-0.0382299,0.0536178
0.00534553,-0.0349667,0.0278075
0.00292448,0.017762,0.00740974
0.00828964,0.00290905,0.0153039
0.015295,-0.0322186,0.0215166
0.00931122,-0.0331165,0.0119473
0.00222664,0.0119763,-0.00341415
0.00751785,0.00493652,-0.00599857
0.0113641,-0.0146922,-0.00348494
0.00614942,-0.0156082,-0.00136108
0.000757042,-0.00114632,0.00290182
0.000898051,-0.0043365,0.0066232
0.000799581,-0.0040058,0.00669648
0.000581386,-0.00329852,0.00414853
0.00118971,-0.00332566,0.00351354
0.00226924,-0.00750848,0.00822963
0.00297088,-0.00776904,0.0104786
0.00205177,-0.00570385,0.00638081
0.00111248,-0.000965511,0.00373953
0.00238425,-0.00538013,0.00847967
0.0031002,-0.00539562,0.0092544
0.00268279,-0.00398595,0.00610898
0.00102311,0.000875418,0.00145789
0.00194223,-0.00163664,0.0036585
0.00236037,-0.0015672,0.00430815
0.00162199,-0.00132688,0.0025762
