g_x,g_y,g_z
-0.00155564,0.0312707,0.0421503
-0.000859449,0.0334532,0.0858604
-0.000248048,-0.0585192,0.0957027
0.0034034,-0.0509933,0.0518553
0.00496943,0.0752599,0.0324313
0.0121632,0.100689,0.0946526
-0.0048323,-0.120192,0.113902
0.0131802,-0.0959326,0.0691024
0.0110708,0.0937577,-0.0581566
0.00604453,0.138614,-0.112157
0.00892496,-0.0893218,-0.0743458
0.0145581,-0.0957589,-0.0245099
0.00255819,0.0492857,-0.0442867
-0.00176674,0.0574637,-0.0770078
0.000592112,-0.0361235,-0.0829943
0.0043027,-0.0441017,-0.0391826
0.000479914,0.0274379,0.0329549
0.00269614,0.0202803,0.0711437
0.00374974,-0.038939,0.0795206
0.00299478,-0.0382975,0.0410631
0.00552347,0.0677578,0.0237506
0.0100194,0.0672624,0.0723348
0.017476,-0.0702876,0.0973918
0.0114729,-0.0743104,0.0496543
0.00706207,0.0780052,-0.0371023
0.0158494,0.0984392,-0.0738142
0.0262527,-0.0567,-0.0404353
0.0124041,-0.0723054,-0.0147245
0.00459294,0.0404246,-0.0367807
0.0109994,0.0441962,-0.0717472
0.00663086,-0.0210331,-0.0652648
0.00424147,-0.0321097,-0.0288454
0.00114905,0.010853,0.0112352
0.00280242,0.00711484,0.0247932
0.00392741,-0.00957991,0.0295128
0.00245909,-0.0116712,0.0160358
0.00341993,0.0252912,0.00657532
0.00813348,0.0199215,0.0205245
0.0116865,-0.0154697,0.0313554
0.00622961,-0.022747,0.0167574
0.00481518,0.0272852,-0.0109685
0.0124416,0.0276948,-0.0187503
0.0159636,-0.0127652,-0.00843484
0.00716724,-0.0214511,-0.00133898
0.00343053,0.0142793,-0.012627
0.00778235,0.0145397,-0.0237105
0.00745032,-0.00394568,-0.020454
0.00344708,-0.00942799,-0.00866503
0.000650316,0.00161765,0.000224046
0.00156719,0.00102857,0.00225811
0.00169844,0.000655189,0.0048459
0.000897914,-0.00142213,0.00285363
0.00185741,0.00338781,0.000487807
0.00355416,0.00271386,0.00161342
0.00346377,0.00236765,0.00402069
0.00183437,-0.00118282,0.00240024
0.00285732,0.00240952,-0.000756089
0.00524388,0.00133402,0.000493891
0.00483296,0.0012189,0.000582693
0.00196749,-0.000157575,0.001441
0.00151927,0.00119788,-0.00139217
0.0030744,0.00166493,-0.00270992
0.00309248,0.000658696,-0.00173058
0.00131426,-4.44799e-05,-5.88423e-05
