g_x,g_y,g_z
0.0199875,0.028797,0.0660973
0.0277445,0.0240199,0.0809114
0.0166738,-0.0403098,0.0507145
0.00512111,-0.0392118,0.019956
0.0398003,0.0711669,0.110671
0.0449888,0.0745595,0.128254
0.0361949,-0.0323481,0.0499785
0.00926794,-0.0524601,-0.00219074
0.0294307,0.1072,0.0282637
0.0564361,0.112562,0.00594348
0.0528807,-0.00146852,-0.0434308
0.012291,-0.0447717,-0.0702836
0.00817376,0.0694839,-0.0233395
0.00694052,0.0865875,-0.0414438
0.0270865,0.0144901,-0.0560223
0.00658861,-0.0195082,-0.0538668
0.0180575,0.0350926,0.0461577
0.0262162,0.0302575,0.0614593
0.0126573,-0.0196458,0.0422371
0.00835598,-0.0275979,0.024013
0.0374695,0.0698203,0.0603001
0.0531482,0.0733693,0.0640022
0.0370208,-0.00560811,0.0266037
0.0186912,-0.0381119,0.00746283
0.0322344,0.0780592,0.0134148
0.0560493,0.0766219,-0.00435004
0.0474698,0.00610287,-0.0303581
0.0178424,-0.0343323,-0.0437227
0.0106493,0.0527435,-0.0127709
0.0267489,0.05664,-0.0350921
0.0289358,0.0097891,-0.0426778
0.00829543,-0.0152484,-0.0388705
0.00894956,0.0150561,0.0131685
0.0139371,0.0155595,0.0186062
0.0105871,0.00148204,0.0145066
0.00563169,-0.00513801,0.00779571
0.0178427,0.028245,0.0139478
0.0288471,0.0321506,0.0153314
0.0237937,0.00910419,0.00624706
0.011905,-0.00719439,0.00311292
0.0175121,0.0286623,0.00280054
0.0306245,0.0329487,-0.000989522
0.0281452,0.0125205,-0.0112158
0.0126877,-0.00555399,-0.0106177
0.00829008,0.0177282,-0.00264375
0.0172095,0.0205948,-0.00982779
0.0160625,0.00784228,-0.0139436
0.00693454,-0.00257727,-0.0109397
0.00258796,0.00292485,0.000552996
0.00453741,0.00440796,0.00143988
0.00441831,0.0037243,0.00160413
0.00233696,0.00157548,0.00080201
0.00503952,0.00525809,-0.000177122
0.00933344,0.00807,0.000728566
0.00896009,0.00645742,-7.69361e-05
0.00451876,0.00229549,0.000418609
0.00543232,0.00487112,4.92438e-05
0.0099398,0.00827859,-2.1435e-06
0.00967799,0.00716852,-0.00142712
0.00493819,0.00273742,-0.000272751
0.00320543,0.00236116,0.000366666
0.00593977,0.00448866,0.000142954
0.00547815,0.0043578,-0.000901915
0.00273226,0.0018259,-0.000385312
