g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-1732.72,-619.917,233.899
-4.61984,1796.04,-460.122
407.185,204.053,449.368
921.005,2138.78,-992.881
-406.814,1483.8,-681.313
-15.3095,76.6825,-43.5943
721.612,439.993,801.303
-747.924,430.356,-562.919
-108.569,405.498,-231.879
-466.358,63.7411,-261.282
-707.752,936.348,-107.628
473.994,-1121.9,-717.057
736.499,419.402,-171.142
1260.66,869.886,-13.3164
768.359,-194.54,-345.402
616.392,-1525.7,921.189
326.114,-672.361,-758.066
78.2004,158.401,-528.723
928.093,-1109.95,-1546.74
-1182.91,256.285,-180.465
-492.62,1225.29,91.686
-47.2681,1134.35,608.03
1504.3,1099.64,-516.238
-340.483,89.6882,334.073
143.557,-2176.83,-571.1
-1227.45,2208.45,240.248
1592.56,800.143,-401.578
1654.19,2510.73,-1213.41
-3255.85,-1906.75,1731.61
192.954,2307.93,1583.05
1291.23,1784.7,-775.815
-2338.76,-349.347,-858.27
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
