g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
683.852,437.101,869.979
562.76,911.407,477.837
-809.451,417.676,407.518
3056.68,-379.917,21.8767
1021.96,368.069,236.184
-1771.8,-26.8488,-169.318
22.8895,-931.176,687.782
-1271.15,-233.832,447.574
-857.46,0.920024,1274.6
-845.375,13.1967,322.644
46.1919,329.118,296.952
-736.199,1242.89,449.328
-1226.61,688.783,-79.0716
-607.428,-466.483,712.498
58.8859,-869.727,597.432
-504.701,-1353.98,779.578
-1409.53,-20.0183,-82.9754
-505.812,105.645,-180.096
572.885,990.651,590.31
-846.477,479.734,-564.189
-2449.92,235.294,-1498.37
-437.231,1730.68,445.459
34.9834,1208.11,261.917
699.042,111.442,1807.35
-223.587,-888.899,3530.88
-1123.37,5.2076,-738.816
1252.01,611.436,-2673.25
1722.66,-35.6772,-407.755
877.728,-1865.42,2899.01
207.291,302.112,-83.7396
1210.7,1726.21,4795.33
-2234.34,696.927,3374.67
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
