g_x,g_y,g_z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
66.1174,-161.772,546.258
-14.2422,519.281,572.354
-715.188,-703.643,864.744
730.597,-23.5417,1874.39
-270.935,2408.67,1116.25
-162.159,172.106,373.131
212.611,117.273,1024.29
-782.789,-449.991,946.991
-556.799,145.737,-186.3
-60.9094,-217.377,172.084
57.7441,-61.7167,187.047
1326.05,1065.27,-1347.06
930.884,1418.11,1019.69
323.326,-540.002,-266.706
-668.267,287.326,-95.1006
-100.177,-661.796,-387.616
265.503,871.427,1922.48
-674.419,-595.191,125.525
-244.129,450.918,239.604
-397.713,-349.418,-1142.89
-2394.77,-1035.09,-902.335
214.301,1078.23,653.115
1558.15,-791.922,-1064.75
-1155.85,1473.89,422.083
185.219,2187.37,1338.58
-106.389,-233.489,166.042
-918.653,-700.354,1909.61
-1213.11,-1542.04,3097.49
-1734.72,1186.2,993.501
602.084,642.207,410.074
1048.19,387.785,2200.4
-1535.79,2132.17,-1244.29
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
