g_x,g_y,g_z
0.00140727,0.0135224,0.0206187
-0.0046907,0.0203512,0.0504662
-0.0159841,-0.00308308,0.0421593
-0.00819468,-0.00453343,0.0148032
0.00804327,0.0290489,0.0366799
0.00429288,0.0610928,0.126492
-0.0490577,-0.0165404,0.0940263
-0.0182498,-0.00820084,0.0251724
0.00825907,0.0123218,0.0218434
0.0145479,0.00638842,0.0561138
-0.0203388,-0.0201109,0.0453521
-0.0113042,-0.00807927,0.0140146
0.00333121,0.00349806,0.00755568
0.00467364,0.00104338,0.0177732
-0.00274915,-0.00598119,0.015324
-0.00314458,-0.0038965,0.00482835
0.000396085,0.0106219,0.018945
-0.00407751,0.0153911,0.0389714
-0.0106172,0.00502128,0.0357432
-0.00680972,-0.00067784,0.015551
0.00312537,0.0189026,0.0323448
-0.00281723,0.0309871,0.0705016
-0.0204981,0.00920378,0.0644816
-0.0127243,-0.00179955,0.0263197
0.00401522,0.0110466,0.0240212
0.00159678,0.0130944,0.0472662
-0.0119546,-0.000987316,0.0437138
-0.00912996,-0.00337821,0.0195213
0.00198456,0.00322438,0.00961589
0.00137659,0.00237658,0.0183732
-0.00298817,-0.00196221,0.0170871
-0.00305394,-0.00206172,0.00790689
-0.00041305,0.00407004,0.00894585
-0.00204576,0.00626398,0.0165322
-0.00346805,0.00467672,0.0162683
-0.00251394,0.00143405,0.00833404
-0.00039065,0.00658156,0.0151347
-0.00303804,0.0100922,0.027154
-0.00517912,0.00809493,0.0273256
-0.00414959,0.00221936,0.0142552
8.33398e-06,0.00520319,0.0133306
-0.00222899,0.00783575,0.0242119
-0.00436903,0.00508025,0.0238898
-0.00349002,0.00114769,0.0124585
0.000159888,0.00199239,0.00624284
-0.000709097,0.00268398,0.011393
-0.00183149,0.00137983,0.0111089
-0.0014981,0.000174903,0.00579713
-0.000331531,0.000698382,0.00219895
-0.000567783,0.00136349,0.00380891
-0.000441775,0.00174864,0.00402197
-0.000318057,0.000954795,0.00237745
-0.000684739,0.00113306,0.00389367
-0.00115157,0.00215028,0.00652281
-0.000602449,0.00301238,0.00698536
-0.000462275,0.00162698,0.00424238
-0.000648849,0.00132644,0.00404775
-0.00126725,0.00255816,0.00719843
-0.000926138,0.0028341,0.00742576
-0.000570391,0.00136616,0.00424102
-0.000287039,0.000719093,0.00220331
-0.000632732,0.00132115,0.00401327
-0.000619511,0.001259,0.00404693
-0.000366853,0.00057297,0.00223212
