g_x,g_y,g_z
6.75911e-05,-0.000413728,-0.000500261
0.000164471,0.00155716,-0.00251881
0.000333803,0.00509607,-0.0038334
0.000174838,0.00303085,-0.00146591
0.000143493,-0.00381979,0.00130922
0.000437089,-0.00297914,0.000523416
0.000989996,0.0160693,-0.00633227
0.000381423,0.00769307,-0.00103872
0.00016008,-0.00596204,0.00501552
0.000662295,-0.0135998,0.0168872
0.00072586,0.00852439,0.016885
0.000292675,0.00608383,0.00409115
7.35022e-05,-0.0022866,0.00314229
0.000160448,-0.00341639,0.00827463
0.000245547,0.00105439,0.0080914
0.000111844,0.0017583,0.00271063
0.000102643,-3.92795e-05,0.00013194
0.000241271,0.00197094,-0.000370908
0.000303891,0.00457828,-0.00107686
0.000167295,0.00291352,-0.000582116
0.00021856,-0.00151242,0.00178142
0.000566599,0.00178853,0.00295266
0.000656726,0.00997567,0.00126522
0.00032521,0.00584186,0.000464555
0.000229257,-0.00280266,0.00357629
0.000569894,-0.00222398,0.00717959
0.000621632,0.00483524,0.00704717
0.000299265,0.00436637,0.00298783
0.000107699,-0.00149379,0.00245899
0.000234009,-0.00153651,0.00519616
0.000262392,0.000959413,0.00515946
0.000135571,0.00147587,0.00228619
7.60453e-05,0.000293933,0.000373955
0.000154881,0.00124481,0.000641987
0.000158887,0.00198317,0.000529815
8.67637e-05,0.00130474,0.000197125
0.00014898,0.000290719,0.00105421
0.000304312,0.00194997,0.00191062
0.000299152,0.00325269,0.00184485
0.000161584,0.00219788,0.000815297
0.000147482,-3.75701e-05,0.00136373
0.000293128,0.00123591,0.00220651
0.000302076,0.00217048,0.00214134
0.000161441,0.00168649,0.00121744
7.50625e-05,-0.000190958,0.000921087
0.000148875,0.000179784,0.00163702
0.000153675,0.000729552,0.00162058
8.28018e-05,0.000673673,0.00088295
2.91934e-05,0.000209429,0.000203017
5.25549e-05,0.000428206,0.000416826
4.82931e-05,0.000434025,0.000447712
2.54612e-05,0.000267363,0.000222472
5.34537e-05,0.000424908,0.000333083
9.3592e-05,0.000812337,0.000641832
8.57828e-05,0.000632409,0.00072573
4.6704e-05,0.000383974,0.000383708
5.18034e-05,0.000423647,0.000261429
9.11237e-05,0.000856469,0.000383411
8.84031e-05,0.000644862,0.000393894
4.89089e-05,0.000337004,0.000274777
2.77683e-05,0.000175687,0.000139404
5.09644e-05,0.000372923,0.000189269
5.03467e-05,0.000328679,0.000186133
2.75001e-05,0.000173603,0.000139811
