g_x,g_y,g_z
-3.9475e-07,1.6076e-07,-1.11362e-06
-1.0944e-06,5.04746e-07,-2.16632e-06
-1.79674e-06,8.51395e-07,-2.25186e-06
-2.03735e-06,8.44613e-07,-1.37511e-06
-1.50358e-06,5.56864e-07,-3.85162e-07
-6.34235e-07,2.00928e-07,3.86385e-08
-9.27456e-07,-1.50382e-08,-2.49784e-06
-2.66731e-06,2.01893e-07,-4.89932e-06
-4.51977e-06,6.04584e-07,-4.99282e-06
-5.28136e-06,7.01942e-07,-2.74863e-06
-3.77994e-06,4.42926e-07,-5.18034e-07
-1.54881e-06,1.29045e-07,2.52521e-07
-1.26425e-06,-6.11406e-07,-3.27928e-06
-3.68776e-06,-1.31265e-06,-6.38132e-06
-6.4556e-06,-1.58402e-06,-6.3366e-06
-7.73318e-06,-1.25402e-06,-2.95986e-06
-5.50236e-06,-8.28029e-07,-1.62422e-07
-2.22236e-06,-3.70006e-07,5.67315e-07
-1.21051e-06,-1.10031e-06,-2.98842e-06
-3.49827e-06,-2.61184e-06,-5.60988e-06
-5.9483e-06,-3.5524e-06,-5.33985e-06
-6.88434e-06,-3.24457e-06,-2.28239e-06
-5.06989e-06,-2.32092e-06,2.33358e-07
-2.13124e-06,-1.00438e-06,7.06488e-07
-7.62991e-07,-1.0762e-06,-1.91284e-06
-2.17136e-06,-2.55803e-06,-3.41845e-06
-3.64054e-06,-3.68745e-06,-3.01706e-06
-3.94838e-06,-3.69995e-06,-1.32712e-06
-3.0108e-06,-2.60591e-06,2.56197e-07
-1.30473e-06,-1.10544e-06,5.04609e-07
-2.76241e-07,-5.62392e-07,-7.29677e-07
-7.69811e-07,-1.35277e-06,-1.25929e-06
-1.2563e-06,-1.97964e-06,-1.06728e-06
-1.34795e-06,-2.05512e-06,-4.67869e-07
-1.05044e-06,-1.42556e-06,8.52574e-08
-4.66159e-07,-6.02881e-07,1.85414e-07
-6.00062e-07,5.51238e-07,-2.6589e-06
-1.79755e-06,1.67969e-06,-5.31047e-06
-3.17094e-06,2.79428e-06,-5.5251e-06
-3.64839e-06,2.70909e-06,-3.1511e-06
-2.62437e-06,1.66737e-06,-6.91139e-07
-1.05337e-06,5.36647e-07,2.04033e-07
-1.42794e-06,2.99511e-07,-6.1891e-06
-4.44658e-06,1.46244e-06,-1.27375e-05
-8.19936e-06,3.00833e-06,-1.34037e-05
-9.57615e-06,2.89549e-06,-6.50435e-06
-6.66351e-06,1.55787e-06,-5.09407e-07
-2.56734e-06,3.12619e-07,9.6873e-07
-1.99387e-06,-1.19789e-06,-8.37155e-06
-6.28861e-06,-2.97886e-06,-1.71098e-05
-1.20373e-05,-3.50216e-06,-1.81779e-05
-1.44952e-05,-3.43785e-06,-7.01351e-06
-9.9261e-06,-2.48792e-06,7.58306e-07
-3.71825e-06,-1.11863e-06,1.94944e-06
-1.81484e-06,-2.55032e-06,-7.63744e-06
-5.44936e-06,-6.42013e-06,-1.50111e-05
