g_x,g_y,g_z
-0.868914,4.39655,-5.48424
-1.96856,5.85176,-8.71572
0.598853,3.349,-7.771
2.04978,1.45636,-4.4485
-2.03189,9.0797,-4.69391
-5.22703,13.5024,-8.55298
-0.020849,8.30151,-6.91959
2.71647,4.30179,-2.85766
-0.670968,11.8511,2.62622
-3.04511,18.031,4.16536
1.18717,14.8635,11.0748
3.84387,7.84169,6.73307
1.26468,8.69517,4.62785
1.35246,12.7526,7.39425
3.63327,10.9411,10.6139
4.05976,6.21873,7.31175
-0.952088,2.73711,-8.44802
-4.49304,3.59269,-14.6922
0.857122,-1.31163,-13.0656
3.67871,-1.97177,-7.22585
-4.14998,9.12343,-8.01306
-21.3279,21.2766,-21.5852
-1.71875,4.37136,-17.7551
4.22686,0.49071,-6.26809
-1.70778,13.5902,4.4346
-16.3003,27.3967,2.7046
-5.02899,22.0267,29.0041
5.79329,7.21879,11.8009
2.58895,9.56886,7.25511
1.36332,15.2897,10.8668
5.76099,12.2154,18.0319
6.94321,5.75527,11.6065
4.14006,-6.15721,-6.96305
5.26174,-12.7227,-11.4966
7.03091,-15.6327,-13.7133
7.38408,-9.99812,-7.24194
5.359,-7.92639,-4.76754
5.78118,-22.4933,-8.94832
3.60178,-28.5176,-26.8743
9.95459,-13.9353,-7.01667
9.68862,-2.11182,7.78607
16.482,-8.88388,12.6784
21.1895,-13.6202,31.6733
15.3466,-7.64445,12.7234
8.43209,0.972701,8.9005
12.6794,-0.419493,14.2829
15.1966,-2.90638,19.15
11.9623,-2.44668,12.222
5.12079,-6.60267,-4.01388
7.28153,-11.4256,-6.49
8.49504,-13.1446,-6.99831
7.13205,-8.99295,-3.96181
7.4968,-8.43703,-2.18083
9.99129,-15.4797,-4.24309
11.4433,-18.482,-6.53597
10.4846,-12.1213,-2.25384
9.71571,-5.2368,5.18823
14.1004,-9.7708,8.28303
16.4104,-12.1446,13.2454
13.0166,-8.62326,7.9093
7.87113,-2.12009,6.22359
11.7315,-4.21408,9.83845
13.1926,-5.65416,12.1043
10.024,-4.27246,8.16958
