g_x,g_y,g_z
-2.49008e-05,-0.00450306,-0.00401777
0.00124906,0.000976841,-0.015928
0.00363966,0.0199732,-0.0194942
0.00189706,0.012775,-0.00685045
-0.000952288,-0.0200909,0.00192178
0.00041579,-0.0239753,-0.0112131
0.0108691,0.0671177,-0.0307298
0.00423934,0.032543,-0.00472671
-0.0010276,-0.0251385,0.0201972
-0.0011472,-0.0519403,0.0690333
0.00530621,0.0419126,0.0725959
0.0028574,0.0273583,0.0186959
-0.000235221,-0.00896098,0.0132065
-0.000117922,-0.011712,0.0346178
0.0011726,0.00715887,0.0351629
0.000875961,0.0085718,0.0126216
0.000281688,-0.00220819,-0.00118531
0.00149878,0.00460629,-0.00525933
0.00276848,0.0169984,-0.00720301
0.00167123,0.0116987,-0.00320199
0.000196223,-0.0091485,0.00508895
0.00242498,0.001912,0.00700025
0.00555761,0.0384222,0.00256077
0.00315288,0.0240933,0.00159605
2.66307e-05,-0.0124649,0.0149033
0.00147069,-0.00932299,0.0328342
0.00376184,0.0226627,0.0332632
0.00242247,0.0194372,0.0139006
2.84662e-05,-0.00593702,0.0107523
0.000511903,-0.00508566,0.0234064
0.00125135,0.00594274,0.0237522
0.00090795,0.00713853,0.0106848
0.000337852,0.000493258,0.000977766
0.000892446,0.00393731,0.00167353
0.00113525,0.00714666,0.00138568
0.000712637,0.0050036,0.0005135
0.000587165,0.000200739,0.00391934
0.00159055,0.00646154,0.00744138
0.0019014,0.0120158,0.0073577
0.00122319,0.00868489,0.00335979
0.000500152,-0.000732496,0.00600659
0.00137414,0.00431746,0.010554
0.00169363,0.00882682,0.0104042
0.00107938,0.00713089,0.00572824
0.000217988,-0.000861814,0.00425725
0.000591622,0.000819776,0.00792712
0.000773404,0.0034035,0.00793314
0.000496972,0.00307482,0.00424298
0.000161676,0.00076762,0.000836104
0.000287612,0.00158515,0.00177084
0.000251475,0.00152869,0.00186644
0.000144444,0.000946996,0.000905194
0.000309327,0.00159569,0.00150694
0.0005353,0.00307804,0.00300161
0.000413475,0.00220946,0.00324092
0.000239803,0.00135865,0.00166349
0.000295812,0.00155814,0.00129073
0.00054342,0.00316053,0.00198765
0.000466697,0.00227225,0.00197918
0.000257045,0.00123536,0.0013105
0.000142049,0.000632398,0.000736357
0.000277328,0.00137186,0.00109688
0.000269792,0.00122987,0.00106712
0.000148347,0.000682892,0.000724368
