g_x,g_y,g_z
-0.000216096,-0.00788803,-0.00823832
0.00207125,-0.00329583,-0.0269086
0.00617507,0.0225863,-0.0290051
0.00320817,0.0150949,-0.0101164
-0.00230812,-0.028489,-0.00421121
-0.000384085,-0.0400674,-0.0344911
0.0184153,0.0774938,-0.0493843
0.00716958,0.0381088,-0.00910022
-0.00260933,-0.0318485,0.0202266
-0.00447881,-0.0637856,0.0724519
0.0080858,0.0489298,0.0776138
0.00465639,0.0319693,0.0195817
-0.000871647,-0.011207,0.0143925
-0.00112733,-0.0144126,0.0380409
0.00141607,0.00836929,0.0387579
0.00132169,0.0101021,0.0139627
0.000226698,-0.00468396,-0.0045917
0.00216831,0.00196215,-0.0125384
0.00445019,0.0179577,-0.0139135
0.00274837,0.0132077,-0.00603809
-0.000362804,-0.014344,0.000502148
0.00280878,-0.00442992,-0.00344512
0.00871081,0.0410991,-0.00685239
0.00514245,0.0272893,-0.00202458
-0.000785346,-0.0169695,0.0136615
0.000850271,-0.0146727,0.0312395
0.00539057,0.0245334,0.0322947
0.00380516,0.0221447,0.0132825
-0.000391253,-0.00775533,0.0111677
8.43558e-05,-0.00705362,0.0247208
0.00156155,0.00635029,0.0252138
0.00133809,0.00815401,0.0112746
0.000397935,-0.000299934,-0.000327586
0.00120885,0.00312981,-0.000713801
0.00167573,0.00707774,-0.000943008
0.00110391,0.00531941,-0.000677328
0.000621546,-0.00123387,0.00213607
0.00203403,0.00508969,0.00437912
0.00268135,0.0117957,0.00432508
0.00185396,0.0092418,0.00174974
0.000447093,-0.00209656,0.00493349
0.00165121,0.00295415,0.00860303
0.00230265,0.00859395,0.00853787
0.00158875,0.00762245,0.0048148
0.000152463,-0.00153959,0.00403112
0.000634665,8.84733e-05,0.00755585
0.000999926,0.00328177,0.00761136
0.000705154,0.00329539,0.00408793
0.000210312,0.000711653,0.000633419
0.000370511,0.00149948,0.00147258
0.00031546,0.00136777,0.00153787
0.000190992,0.000872092,0.00067961
0.000412251,0.00154062,0.00116173
0.000707937,0.0030059,0.00250644
0.000497933,0.00186328,0.00268489
0.00030358,0.00118514,0.001278
0.000394961,0.00146613,0.000878237
0.00074188,0.00303525,0.00120503
0.000602426,0.00196302,0.00117128
0.000335418,0.00108611,0.0008855
0.000183042,0.000545477,0.00051797
0.000371088,0.00124881,0.000662017
0.000358186,0.00109623,0.000634114
0.000199022,0.00062911,0.000512064
