g_x,g_y,g_z
0.0011266,0.00917886,0.0136569
0.00109939,0.0255829,0.0236496
0.0012077,0.0315303,0.0125587
0.000213826,0.0153122,0.00479311
0.00424475,0.0119505,0.0338404
0.00726706,0.0609099,0.0941784
0.00308972,0.090796,0.0413222
0.000219498,0.03438,0.0141798
0.00529031,0.00793196,0.0298553
0.0182723,0.0328788,0.0895898
0.00345035,0.0568941,0.0873431
0.000510237,0.0270348,0.0256563
0.00258744,0.00498236,0.0137967
0.00558855,0.012451,0.0350222
0.00242459,0.0146615,0.0363423
0.000102564,0.00858542,0.0141258
0.00138904,0.0104581,0.0144815
0.00216255,0.0258225,0.0258152
0.00175127,0.0310087,0.0198937
0.00063393,0.016229,0.00833122
0.00379439,0.0176059,0.0307957
0.00663691,0.049816,0.0625031
0.00424649,0.0659304,0.0487323
0.0012388,0.0315134,0.0198298
0.0047479,0.0146941,0.0295055
0.00944527,0.0388344,0.0611256
0.00494683,0.0477886,0.0580955
0.00132894,0.0256553,0.0252196
0.00251351,0.00693894,0.0145812
0.00449632,0.0157058,0.0301848
0.00274556,0.0178991,0.0303735
0.000737632,0.0102736,0.0142882
0.000875947,0.00655334,0.00796244
0.00150838,0.0139339,0.0143221
0.00128259,0.0155515,0.0133451
0.000575919,0.00864665,0.00645734
0.00187134,0.0117127,0.0151784
0.00318779,0.0247834,0.0272476
0.00267597,0.0277401,0.026439
0.00115108,0.0154144,0.0130467
0.00207822,0.0108206,0.0151519
0.00334539,0.0226581,0.0272421
0.00288538,0.0244227,0.0263182
0.00120991,0.0136603,0.013691
0.00117468,0.0052334,0.00800957
0.00193472,0.0107039,0.0148082
0.00159374,0.0114705,0.0145432
0.000672343,0.00643388,0.00761817
0.000294886,0.00227314,0.00238764
0.000534175,0.00421472,0.0044174
0.000502457,0.00428046,0.00465186
0.00025709,0.00244195,0.00253686
0.000508645,0.00417609,0.00421827
0.000895597,0.00742391,0.00743942
0.000927633,0.00722461,0.00805004
0.000499269,0.00420496,0.00455542
0.000475711,0.00412228,0.00428299
0.000770499,0.0075179,0.00734022
0.000915543,0.00740359,0.00738289
0.000514876,0.00413102,0.00424673
0.000272797,0.00212839,0.00238155
0.000458355,0.00401758,0.00413007
0.000502791,0.0040673,0.0040245
0.000281377,0.00222408,0.00225474
