g_x,g_y,g_z
-0.00397616,-0.0138998,-0.0220967
-0.00209646,-0.011876,-0.0590235
0.00965395,0.0172648,-0.0518989
0.00546687,0.0123195,-0.0178798
-0.0139688,-0.0430818,-0.0321472
-0.0226133,-0.0758193,-0.12627
0.0368792,0.0451356,-0.113675
0.0141251,0.0277996,-0.0280939
-0.0159596,-0.0440758,-0.00452362
-0.0407467,-0.0998558,-0.0155731
0.00767045,-0.0064108,-0.0109988
0.00901376,0.015443,-0.00680361
-0.00606997,-0.0156447,0.00380918
-0.0108092,-0.0255644,0.0106434
-0.00208041,-0.0086739,0.0100915
0.00158021,0.00148804,0.0013208
-0.00313338,-0.0108535,-0.0189036
-0.00141874,-0.00905105,-0.0407427
0.00545314,0.00803297,-0.0384266
0.00434713,0.00841259,-0.0167573
-0.00898307,-0.0273777,-0.0275923
-0.00880058,-0.0317229,-0.0640107
0.0105344,0.013806,-0.060978
0.00842049,0.0149849,-0.0251591
-0.0107022,-0.0294633,-0.0132818
-0.0154924,-0.0432278,-0.0291702
0.0014347,-0.00853431,-0.0271439
0.0052698,0.00685571,-0.0129013
-0.00518262,-0.013594,-0.0017315
-0.00752467,-0.0201635,-0.00274222
-0.00207993,-0.00926501,-0.00274805
0.00104528,-8.13996e-05,-0.0023189
-0.00107527,-0.00384877,-0.00808562
-0.000625484,-0.00357578,-0.0149605
0.000888739,0.000388191,-0.0147918
0.00118521,0.00185155,-0.00772878
-0.00251048,-0.00809264,-0.0124847
-0.00199622,-0.008015,-0.0222855
0.000271776,-0.00153522,-0.0221429
0.00164621,0.00213745,-0.0119798
-0.00304224,-0.00907642,-0.00965247
-0.00297068,-0.0105704,-0.0182564
-0.000690491,-0.00505604,-0.0179688
0.00095436,8.2292e-05,-0.00922572
-0.00184125,-0.00524636,-0.00363507
-0.00227816,-0.00726332,-0.00695086
-0.000927874,-0.00435445,-0.00684552
0.000162653,-0.00088176,-0.00351102
-0.000101788,-0.000444534,-0.00167171
-0.000183661,-0.000713162,-0.00266911
-0.000313367,-0.00093689,-0.00279294
-9.96305e-05,-0.000399637,-0.00176737
-8.48975e-05,-0.000564778,-0.00304742
-0.000158443,-0.000805503,-0.00472924
-0.000800682,-0.00199859,-0.00489058
-0.000351124,-0.00103959,-0.00312579
-9.68365e-05,-0.000716358,-0.00342366
2.7879e-05,-0.000764176,-0.00606866
-0.000490633,-0.00161542,-0.00610876
-0.000286533,-0.00100425,-0.00335288
-0.000159742,-0.000697989,-0.00190348
-0.000147972,-0.000965791,-0.00358898
-0.000202049,-0.000993196,-0.00354874
-0.000102762,-0.000523882,-0.00181203
