g_x,g_y,g_z
0.667566,-5.4973,1.70855
0.735382,-7.84618,2.95054
0.708659,-10.5546,4.84524
0.655904,-9.20121,4.22052
0.590692,-5.80448,1.45738
0.382051,-7.01948,2.39491
0.266542,-11.7281,5.77555
0.57656,-11.6715,5.45162
0.156366,-4.69194,0.516182
-0.613744,-4.91342,0.67137
-0.183339,-11.0284,4.84833
0.311278,-11.1466,4.83995
0.239862,-4.20272,0.483464
0.0231553,-5.90744,1.04744
0.116666,-9.23175,3.30922
0.302411,-8.34392,3.24294
1.07304,-6.0657,1.68131
1.05985,-7.29577,2.67849
0.949242,-12.0269,6.05618
1.03061,-11.8627,5.61123
0.893241,-4.23764,0.472879
0.280132,2.24176,-1.14826
-0.821924,-7.26612,6.23906
0.771897,-13.6688,6.93108
-0.0933766,-2.15725,-1.27708
-4.12151,7.46504,-5.51466
-1.35504,-7.8596,5.53101
0.299691,-12.9611,6.02609
0.396873,-3.95205,-0.316454
-0.215527,-4.05584,-0.656317
-0.0956924,-10.3157,3.73316
0.482339,-10.582,4.0939
1.65771,-5.69007,1.3023
2.02357,-6.74903,2.10085
1.94901,-11.7247,5.29451
1.60011,-11.6298,5.15157
1.82479,-3.65362,-0.146335
1.17368,2.37034,-1.70897
1.45337,-7.5454,4.95357
1.77112,-13.3802,6.12828
1.88254,-0.327791,-2.48765
2.86041,14.283,-8.83167
1.06573,-5.70933,1.26785
1.61631,-11.979,4.55247
1.35944,-3.08992,-0.947695
1.70224,-2.17842,-1.87536
1.44857,-9.1281,2.29611
1.26025,-9.99693,3.3651
1.47016,-4.95619,1.13949
1.95299,-7.06405,2.07995
1.91409,-9.90212,3.90064
1.43076,-8.77179,3.59657
1.86232,-4.91626,0.554336
2.25267,-5.79149,1.04029
2.22317,-10.7432,4.24881
1.80644,-10.9922,4.44615
1.79863,-3.3356,-0.63181
2.26943,-2.45484,-1.2885
2.04904,-9.36931,2.67642
1.69707,-10.1599,3.57283
1.28223,-3.34009,-0.260974
1.69227,-4.50637,-0.157806
1.60224,-8.10805,2.02353
1.22446,-7.66675,2.43694
