g_x,g_y,g_z
3.22566,-12.8378,1.50415
3.89674,-17.0848,2.98879
2.96273,-19.4503,5.67007
2.09928,-16.1015,5.13872
3.99418,-14.0769,-0.0188998
4.4417,-15.9448,0.641895
2.61977,-20.0534,5.37349
2.18882,-19.2207,5.74949
3.29553,-10.7442,-3.02771
3.15715,-9.74958,-4.91249
1.59172,-14.7181,0.726766
1.58163,-16.2643,3.12649
2.31929,-8.69579,-2.3618
2.47755,-10.5797,-3.11528
1.62552,-13.2899,-0.0376092
1.24867,-12.2221,1.55737
4.19102,-15.6731,2.26691
4.6756,-18.2972,4.01211
2.85411,-22.3836,8.7534
2.40487,-20.8082,7.98253
4.82701,-13.7864,-0.484947
4.35094,-3.52124,-2.09656
-1.05516,-11.5926,8.02752
1.72733,-22.0869,8.92631
3.55084,-7.5952,-6.08463
1.21088,11.9976,-16.1629
-2.75592,0.543418,-2.04955
0.705364,-16.7876,4.2758
2.74712,-9.10264,-3.91339
2.3243,-7.51171,-6.35769
0.715608,-12.3708,-0.622421
1.06114,-14.7293,2.34829
3.94304,-15.4848,3.72769
4.18607,-17.8701,6.65399
3.00207,-22.6944,11.5416
2.4061,-20.9458,9.50774
4.33345,-13.3573,2.17366
2.7739,-2.06767,4.3813
0.401112,-12.8052,14.8605
1.88199,-22.4184,11.7128
2.88687,-6.95442,-3.53749
-1.22218,15.2065,-10.8673
-2.92779,-2.46641,5.43923
0.516341,-17.3472,7.16646
2.39305,-8.84471,-2.49671
1.53939,-6.83818,-3.88669
0.408098,-12.8928,2.26788
0.907215,-14.9267,3.89982
2.88524,-12.7035,3.42977
3.3639,-16.9037,6.04634
2.667,-19.5893,8.78749
1.92223,-16.2056,7.11096
3.41051,-13.8328,3.02584
3.39266,-15.566,5.73149
2.16882,-20.4105,10.5703
1.91227,-19.425,8.87528
2.62991,-10.4398,-0.0183518
1.88725,-9.15832,0.0497406
0.830248,-15.3241,6.02282
1.18162,-16.5404,6.28265
1.90361,-8.52885,-0.457643
1.79218,-10.3315,-0.102899
1.14212,-13.5005,3.11203
0.973473,-12.3602,3.54371
