g_x,g_y,g_z
-0.161066,-0.768922,-0.494971
-0.233597,-1.1921,-0.806845
-0.109532,-1.55865,-1.07033
-0.0171402,-1.26558,-0.867876
-0.352592,-0.777098,-0.44574
-0.546709,-1.14905,-0.738612
-0.315426,-1.78772,-1.18584
-0.116558,-1.55811,-1.03677
-0.537258,-0.351464,-0.0302552
-0.945846,-0.367922,0.0301798
-0.563697,-1.13172,-0.611992
-0.25106,-1.18499,-0.705049
-0.353506,-0.225507,0.0280297
-0.548576,-0.344067,0.0125953
-0.373702,-0.764687,-0.339858
-0.179185,-0.762531,-0.40754
-0.0699309,-0.878303,-0.594757
-0.153185,-1.29537,-0.952777
0.0843455,-1.93495,-1.39745
0.146977,-1.65862,-1.17681
-0.30047,-0.681569,-0.415021
-0.69745,-0.649743,-0.630426
-0.138274,-1.96374,-1.42038
0.0734994,-1.9365,-1.34975
-0.68848,0.0806771,0.361296
-2.22062,1.11987,1.31462
-0.71532,-0.559048,-0.288917
-0.177157,-1.27981,-0.775619
-0.372276,-0.0139694,0.24284
-0.708485,0.10388,0.442574
-0.333162,-0.650819,-0.228574
-0.0988783,-0.868358,-0.457166
0.35403,-0.652864,-0.486293
0.611625,-0.889538,-0.760314
0.669071,-1.63794,-1.26629
0.491036,-1.48287,-1.09787
0.467285,-0.280518,-0.214032
0.956458,0.180256,-0.206077
0.920364,-1.40933,-1.19158
0.656069,-1.63974,-1.21768
0.358522,0.68112,0.657482
1.04421,3.15682,2.28461
0.854654,0.0593831,-0.0336464
0.559955,-0.92084,-0.615663
0.152804,0.277902,0.38596
0.318675,0.683342,0.723877
0.400711,-0.303785,-0.0691454
0.311702,-0.66406,-0.363792
0.378614,-0.480517,-0.358765
0.600295,-0.747839,-0.599114
0.64898,-1.1635,-0.889986
0.465178,-1.01511,-0.753708
0.510488,-0.314977,-0.22652
0.827685,-0.417912,-0.393904
0.892532,-1.15881,-0.900721
0.639754,-1.16608,-0.858489
0.428665,0.180349,0.220682
0.698773,0.556452,0.457753
0.792079,-0.444539,-0.301456
0.571884,-0.762046,-0.513114
0.253007,0.105681,0.184588
0.41176,0.181071,0.258515
0.476795,-0.325995,-0.138504
0.352534,-0.488129,-0.281967
